"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"353","Promotor500","H3K27me1",0.0297913043478261,"control1_leaves",-20,"Low Expression",115
"354","Gene20","H3K27me1",0.112371404549063,"control1_leaves",20,"Low Expression",115
"355","Gene40","H3K27me1",0.298835717619289,"control1_leaves",40,"Low Expression",115
"356","Gene60","H3K27me1",0.377109640243054,"control1_leaves",60,"Low Expression",115
"357","Gene80","H3K27me1",0.383591548695406,"control1_leaves",80,"Low Expression",115
"358","Gene100","H3K27me1",0.181586143280891,"control1_leaves",100,"Low Expression",115
"359","Downstream","H3K27me1",0.0844782608695652,"control1_leaves",120,"Low Expression",115
"360","DownstreamIntergenic","H3K27me1",0.0220689888340076,"control1_leaves",140,"Low Expression",115
"361","UpstreamIntergenic","H4K16ac",0,"control1_leaves",-60,"Low Expression",115
"362","Promotor1000","H4K16ac",0,"control1_leaves",-40,"Low Expression",115
"363","Promotor500","H4K16ac",0,"control1_leaves",-20,"Low Expression",115
"364","Gene20","H4K16ac",0,"control1_leaves",20,"Low Expression",115
"365","Gene40","H4K16ac",0,"control1_leaves",40,"Low Expression",115
"366","Gene60","H4K16ac",0,"control1_leaves",60,"Low Expression",115
"367","Gene80","H4K16ac",0,"control1_leaves",80,"Low Expression",115
"368","Gene100","H4K16ac",0,"control1_leaves",100,"Low Expression",115
"369","Downstream","H4K16ac",0,"control1_leaves",120,"Low Expression",115
"370","DownstreamIntergenic","H4K16ac",0,"control1_leaves",140,"Low Expression",115
"371","UpstreamIntergenic","H3K14ac",0,"control1_leaves",-60,"Low Expression",115
"372","Promotor1000","H3K14ac",0,"control1_leaves",-40,"Low Expression",115
"373","Promotor500","H3K14ac",0,"control1_leaves",-20,"Low Expression",115
"374","Gene20","H3K14ac",0,"control1_leaves",20,"Low Expression",115
"375","Gene40","H3K14ac",0,"control1_leaves",40,"Low Expression",115
"376","Gene60","H3K14ac",0,"control1_leaves",60,"Low Expression",115
"377","Gene80","H3K14ac",0,"control1_leaves",80,"Low Expression",115
"378","Gene100","H3K14ac",0,"control1_leaves",100,"Low Expression",115
"379","Downstream","H3K14ac",0,"control1_leaves",120,"Low Expression",115
"380","DownstreamIntergenic","H3K14ac",0,"control1_leaves",140,"Low Expression",115
"381","UpstreamIntergenic","H2A",0,"control1_leaves",-60,"Low Expression",115
"382","Promotor1000","H2A",0.0471478260869565,"control1_leaves",-40,"Low Expression",115
"383","Promotor500","H2A",0.00742608695652174,"control1_leaves",-20,"Low Expression",115
"384","Gene20","H2A",0.0625003055308557,"control1_leaves",20,"Low Expression",115
"385","Gene40","H2A",0.352963151967405,"control1_leaves",40,"Low Expression",115
"386","Gene60","H2A",0.550077452846584,"control1_leaves",60,"Low Expression",115
"387","Gene80","H2A",0.535139339369633,"control1_leaves",80,"Low Expression",115
"388","Gene100","H2A",0.292392016751167,"control1_leaves",100,"Low Expression",115
"389","Downstream","H2A",0.125782608695652,"control1_leaves",120,"Low Expression",115
"390","DownstreamIntergenic","H2A",0.0103493125232256,"control1_leaves",140,"Low Expression",115
"391","UpstreamIntergenic","H3",0,"control1_leaves",-60,"Low Expression",115
"392","Promotor1000","H3",0.00316521739130435,"control1_leaves",-40,"Low Expression",115
"393","Promotor500","H3",0,"control1_leaves",-20,"Low Expression",115
"394","Gene20","H3",0,"control1_leaves",20,"Low Expression",115
"395","Gene40","H3",0.00109166196122718,"control1_leaves",40,"Low Expression",115
"396","Gene60","H3",0.00609824957651045,"control1_leaves",60,"Low Expression",115
"397","Gene80","H3",0.00487045479817719,"control1_leaves",80,"Low Expression",115
"398","Gene100","H3",0.00381515464204745,"control1_leaves",100,"Low Expression",115
"399","Downstream","H3",0,"control1_leaves",120,"Low Expression",115
"400","DownstreamIntergenic","H3",0,"control1_leaves",140,"Low Expression",115
"401","UpstreamIntergenic","H2A-X",0.00221226434136692,"control1_leaves",-60,"Low Expression",115
"402","Promotor1000","H2A-X",0.00683478260869565,"control1_leaves",-40,"Low Expression",115
"403","Promotor500","H2A-X",0,"control1_leaves",-20,"Low Expression",115
"404","Gene20","H2A-X",0.0066990336326572,"control1_leaves",20,"Low Expression",115
"405","Gene40","H2A-X",0.0960060900574164,"control1_leaves",40,"Low Expression",115
"406","Gene60","H2A-X",0.143618496285808,"control1_leaves",60,"Low Expression",115
"407","Gene80","H2A-X",0.136473670086241,"control1_leaves",80,"Low Expression",115
"408","Gene100","H2A-X",0.0903754163364566,"control1_leaves",100,"Low Expression",115
"409","Downstream","H2A-X",0.0223913043478261,"control1_leaves",120,"Low Expression",115
"410","DownstreamIntergenic","H2A-X",0.00195631006307946,"control1_leaves",140,"Low Expression",115
"411","UpstreamIntergenic","H3K18ac",0,"control1_leaves",-60,"Low Expression",115
"412","Promotor1000","H3K18ac",0,"control1_leaves",-40,"Low Expression",115
"413","Promotor500","H3K18ac",0,"control1_leaves",-20,"Low Expression",115
"414","Gene20","H3K18ac",0,"control1_leaves",20,"Low Expression",115
"415","Gene40","H3K18ac",0,"control1_leaves",40,"Low Expression",115
"416","Gene60","H3K18ac",0,"control1_leaves",60,"Low Expression",115
"417","Gene80","H3K18ac",0,"control1_leaves",80,"Low Expression",115
"418","Gene100","H3K18ac",0,"control1_leaves",100,"Low Expression",115
"419","Downstream","H3K18ac",0,"control1_leaves",120,"Low Expression",115
"420","DownstreamIntergenic","H3K18ac",0,"control1_leaves",140,"Low Expression",115
"421","UpstreamIntergenic","H3-3",0,"control1_leaves",-60,"Intermediate Expression",5
"422","Promotor1000","H3-3",0,"control1_leaves",-40,"Intermediate Expression",5
"423","Promotor500","H3-3",0,"control1_leaves",-20,"Intermediate Expression",5
"424","Gene20","H3-3",0,"control1_leaves",20,"Intermediate Expression",5
"425","Gene40","H3-3",0,"control1_leaves",40,"Intermediate Expression",5
"426","Gene60","H3-3",0,"control1_leaves",60,"Intermediate Expression",5
"427","Gene80","H3-3",0,"control1_leaves",80,"Intermediate Expression",5
"428","Gene100","H3-3",0,"control1_leaves",100,"Intermediate Expression",5
"429","Downstream","H3-3",0,"control1_leaves",120,"Intermediate Expression",5
"430","DownstreamIntergenic","H3-3",0,"control1_leaves",140,"Intermediate Expression",5
"431","UpstreamIntergenic","H3K9me2",0,"control1_leaves",-60,"Intermediate Expression",5
"432","Promotor1000","H3K9me2",0,"control1_leaves",-40,"Intermediate Expression",5
"433","Promotor500","H3K9me2",0,"control1_leaves",-20,"Intermediate Expression",5
"434","Gene20","H3K9me2",0,"control1_leaves",20,"Intermediate Expression",5
"435","Gene40","H3K9me2",0,"control1_leaves",40,"Intermediate Expression",5
"436","Gene60","H3K9me2",0,"control1_leaves",60,"Intermediate Expression",5
"437","Gene80","H3K9me2",0,"control1_leaves",80,"Intermediate Expression",5
"438","Gene100","H3K9me2",0,"control1_leaves",100,"Intermediate Expression",5
"439","Downstream","H3K9me2",0,"control1_leaves",120,"Intermediate Expression",5
"440","DownstreamIntergenic","H3K9me2",0,"control1_leaves",140,"Intermediate Expression",5
"441","UpstreamIntergenic","H3K27me3",0,"control1_leaves",-60,"Intermediate Expression",5
"442","Promotor1000","H3K27me3",0,"control1_leaves",-40,"Intermediate Expression",5
"443","Promotor500","H3K27me3",0.1104,"control1_leaves",-20,"Intermediate Expression",5
"444","Gene20","H3K27me3",0.2,"control1_leaves",20,"Intermediate Expression",5
"445","Gene40","H3K27me3",0.2,"control1_leaves",40,"Intermediate Expression",5
"446","Gene60","H3K27me3",0.2,"control1_leaves",60,"Intermediate Expression",5
"447","Gene80","H3K27me3",0.2,"control1_leaves",80,"Intermediate Expression",5
"448","Gene100","H3K27me3",0.2,"control1_leaves",100,"Intermediate Expression",5
"449","Downstream","H3K27me3",0.2,"control1_leaves",120,"Intermediate Expression",5
"450","DownstreamIntergenic","H3K27me3",0.2,"control1_leaves",140,"Intermediate Expression",5
"451","UpstreamIntergenic","H2A-Z",0,"control1_leaves",-60,"Intermediate Expression",5
"452","Promotor1000","H2A-Z",0.0426,"control1_leaves",-40,"Intermediate Expression",5
"453","Promotor500","H2A-Z",0.106,"control1_leaves",-20,"Intermediate Expression",5
"454","Gene20","H2A-Z",0.547307462053259,"control1_leaves",20,"Intermediate Expression",5
"455","Gene40","H2A-Z",0.651369415610369,"control1_leaves",40,"Intermediate Expression",5
"456","Gene60","H2A-Z",0.211841178602707,"control1_leaves",60,"Intermediate Expression",5
"457","Gene80","H2A-Z",0,"control1_leaves",80,"Intermediate Expression",5
"458","Gene100","H2A-Z",0,"control1_leaves",100,"Intermediate Expression",5
"459","Downstream","H2A-Z",0,"control1_leaves",120,"Intermediate Expression",5
"460","DownstreamIntergenic","H2A-Z",0.138426966292135,"control1_leaves",140,"Intermediate Expression",5
"461","UpstreamIntergenic","H2AK121ub",0,"control1_leaves",-60,"Intermediate Expression",5
"462","Promotor1000","H2AK121ub",0,"control1_leaves",-40,"Intermediate Expression",5
"463","Promotor500","H2AK121ub",0,"control1_leaves",-20,"Intermediate Expression",5
"464","Gene20","H2AK121ub",0,"control1_leaves",20,"Intermediate Expression",5
"465","Gene40","H2AK121ub",0,"control1_leaves",40,"Intermediate Expression",5
"466","Gene60","H2AK121ub",0,"control1_leaves",60,"Intermediate Expression",5
"467","Gene80","H2AK121ub",0,"control1_leaves",80,"Intermediate Expression",5
"468","Gene100","H2AK121ub",0,"control1_leaves",100,"Intermediate Expression",5
"469","Downstream","H2AK121ub",0,"control1_leaves",120,"Intermediate Expression",5
"470","DownstreamIntergenic","H2AK121ub",0,"control1_leaves",140,"Intermediate Expression",5
"471","UpstreamIntergenic","H3ac",0,"control1_leaves",-60,"Intermediate Expression",5
"472","Promotor1000","H3ac",0,"control1_leaves",-40,"Intermediate Expression",5
"473","Promotor500","H3ac",0,"control1_leaves",-20,"Intermediate Expression",5
"474","Gene20","H3ac",0,"control1_leaves",20,"Intermediate Expression",5
"475","Gene40","H3ac",0,"control1_leaves",40,"Intermediate Expression",5
"476","Gene60","H3ac",0,"control1_leaves",60,"Intermediate Expression",5
"477","Gene80","H3ac",0,"control1_leaves",80,"Intermediate Expression",5
"478","Gene100","H3ac",0,"control1_leaves",100,"Intermediate Expression",5
"479","Downstream","H3ac",0,"control1_leaves",120,"Intermediate Expression",5
"480","DownstreamIntergenic","H3ac",0,"control1_leaves",140,"Intermediate Expression",5
"481","UpstreamIntergenic","H3K4me3",0,"control1_leaves",-60,"Intermediate Expression",5
"482","Promotor1000","H3K4me3",0.1,"control1_leaves",-40,"Intermediate Expression",5
"483","Promotor500","H3K4me3",0.2044,"control1_leaves",-20,"Intermediate Expression",5
"484","Gene20","H3K4me3",0.75285958168514,"control1_leaves",20,"Intermediate Expression",5
"485","Gene40","H3K4me3",0.8,"control1_leaves",40,"Intermediate Expression",5
"486","Gene60","H3K4me3",0.54777712521736,"control1_leaves",60,"Intermediate Expression",5
"487","Gene80","H3K4me3",0.2,"control1_leaves",80,"Intermediate Expression",5
"488","Gene100","H3K4me3",0.2,"control1_leaves",100,"Intermediate Expression",5
"489","Downstream","H3K4me3",0.199,"control1_leaves",120,"Intermediate Expression",5
"490","DownstreamIntergenic","H3K4me3",0,"control1_leaves",140,"Intermediate Expression",5
"491","UpstreamIntergenic","H3K36me3",0,"control1_leaves",-60,"Intermediate Expression",5
"492","Promotor1000","H3K36me3",0.0626,"control1_leaves",-40,"Intermediate Expression",5
"493","Promotor500","H3K36me3",0.0424,"control1_leaves",-20,"Intermediate Expression",5
"494","Gene20","H3K36me3",0.643257759500446,"control1_leaves",20,"Intermediate Expression",5
"495","Gene40","H3K36me3",0.8,"control1_leaves",40,"Intermediate Expression",5
"496","Gene60","H3K36me3",0.8,"control1_leaves",60,"Intermediate Expression",5
"497","Gene80","H3K36me3",0.751237623762571,"control1_leaves",80,"Intermediate Expression",5
"498","Gene100","H3K36me3",0.402114803625934,"control1_leaves",100,"Intermediate Expression",5
"499","Downstream","H3K36me3",0.243,"control1_leaves",120,"Intermediate Expression",5
"500","DownstreamIntergenic","H3K36me3",0,"control1_leaves",140,"Intermediate Expression",5
"501","UpstreamIntergenic","H3K27ac",0,"control1_leaves",-60,"Intermediate Expression",5
"502","Promotor1000","H3K27ac",0,"control1_leaves",-40,"Intermediate Expression",5
"503","Promotor500","H3K27ac",0,"control1_leaves",-20,"Intermediate Expression",5
"504","Gene20","H3K27ac",0,"control1_leaves",20,"Intermediate Expression",5
"505","Gene40","H3K27ac",0,"control1_leaves",40,"Intermediate Expression",5
"506","Gene60","H3K27ac",0,"control1_leaves",60,"Intermediate Expression",5
"507","Gene80","H3K27ac",0,"control1_leaves",80,"Intermediate Expression",5
"508","Gene100","H3K27ac",0,"control1_leaves",100,"Intermediate Expression",5
"509","Downstream","H3K27ac",0,"control1_leaves",120,"Intermediate Expression",5
"510","DownstreamIntergenic","H3K27ac",0,"control1_leaves",140,"Intermediate Expression",5
"511","UpstreamIntergenic","H4K5ac",0,"control1_leaves",-60,"Intermediate Expression",5
"512","Promotor1000","H4K5ac",0,"control1_leaves",-40,"Intermediate Expression",5
"513","Promotor500","H4K5ac",0,"control1_leaves",-20,"Intermediate Expression",5
"514","Gene20","H4K5ac",0,"control1_leaves",20,"Intermediate Expression",5
"515","Gene40","H4K5ac",0,"control1_leaves",40,"Intermediate Expression",5
"516","Gene60","H4K5ac",0,"control1_leaves",60,"Intermediate Expression",5
"517","Gene80","H4K5ac",0,"control1_leaves",80,"Intermediate Expression",5
"518","Gene100","H4K5ac",0,"control1_leaves",100,"Intermediate Expression",5
"519","Downstream","H4K5ac",0,"control1_leaves",120,"Intermediate Expression",5
"520","DownstreamIntergenic","H4K5ac",0,"control1_leaves",140,"Intermediate Expression",5
"521","UpstreamIntergenic","H4K8ac",0,"control1_leaves",-60,"Intermediate Expression",5
"522","Promotor1000","H4K8ac",0,"control1_leaves",-40,"Intermediate Expression",5
"523","Promotor500","H4K8ac",0,"control1_leaves",-20,"Intermediate Expression",5
"524","Gene20","H4K8ac",0,"control1_leaves",20,"Intermediate Expression",5
"525","Gene40","H4K8ac",0,"control1_leaves",40,"Intermediate Expression",5
"526","Gene60","H4K8ac",0,"control1_leaves",60,"Intermediate Expression",5
"527","Gene80","H4K8ac",0,"control1_leaves",80,"Intermediate Expression",5
"528","Gene100","H4K8ac",0,"control1_leaves",100,"Intermediate Expression",5
"529","Downstream","H4K8ac",0,"control1_leaves",120,"Intermediate Expression",5
"530","DownstreamIntergenic","H4K8ac",0,"control1_leaves",140,"Intermediate Expression",5
"531","UpstreamIntergenic","H3-1",0,"control1_leaves",-60,"Intermediate Expression",5
"532","Promotor1000","H3-1",0,"control1_leaves",-40,"Intermediate Expression",5
"533","Promotor500","H3-1",0,"control1_leaves",-20,"Intermediate Expression",5
"534","Gene20","H3-1",0,"control1_leaves",20,"Intermediate Expression",5
"535","Gene40","H3-1",0,"control1_leaves",40,"Intermediate Expression",5
"536","Gene60","H3-1",0,"control1_leaves",60,"Intermediate Expression",5
"537","Gene80","H3-1",0,"control1_leaves",80,"Intermediate Expression",5
"538","Gene100","H3-1",0,"control1_leaves",100,"Intermediate Expression",5
"539","Downstream","H3-1",0,"control1_leaves",120,"Intermediate Expression",5
"540","DownstreamIntergenic","H3-1",0,"control1_leaves",140,"Intermediate Expression",5
"541","UpstreamIntergenic","H3K9ac",0,"control1_leaves",-60,"Intermediate Expression",5
"542","Promotor1000","H3K9ac",0.1728,"control1_leaves",-40,"Intermediate Expression",5
"543","Promotor500","H3K9ac",0.2144,"control1_leaves",-20,"Intermediate Expression",5
"544","Gene20","H3K9ac",0.7029984158807,"control1_leaves",20,"Intermediate Expression",5
"545","Gene40","H3K9ac",0.793151815181656,"control1_leaves",40,"Intermediate Expression",5
"546","Gene60","H3K9ac",0.25555194888369,"control1_leaves",60,"Intermediate Expression",5
"547","Gene80","H3K9ac",0.2,"control1_leaves",80,"Intermediate Expression",5
"548","Gene100","H3K9ac",0.0760330578513987,"control1_leaves",100,"Intermediate Expression",5
"549","Downstream","H3K9ac",0,"control1_leaves",120,"Intermediate Expression",5
"550","DownstreamIntergenic","H3K9ac",0,"control1_leaves",140,"Intermediate Expression",5
"551","UpstreamIntergenic","H4K12ac",0,"control1_leaves",-60,"Intermediate Expression",5
"552","Promotor1000","H4K12ac",0,"control1_leaves",-40,"Intermediate Expression",5
"553","Promotor500","H4K12ac",0,"control1_leaves",-20,"Intermediate Expression",5
"554","Gene20","H4K12ac",0,"control1_leaves",20,"Intermediate Expression",5
"555","Gene40","H4K12ac",0,"control1_leaves",40,"Intermediate Expression",5
"556","Gene60","H4K12ac",0,"control1_leaves",60,"Intermediate Expression",5
"557","Gene80","H4K12ac",0,"control1_leaves",80,"Intermediate Expression",5
"558","Gene100","H4K12ac",0,"control1_leaves",100,"Intermediate Expression",5
"559","Downstream","H4K12ac",0,"control1_leaves",120,"Intermediate Expression",5
"560","DownstreamIntergenic","H4K12ac",0,"control1_leaves",140,"Intermediate Expression",5
"561","UpstreamIntergenic","H3K27me1",0.0455138295480099,"control1_leaves",-60,"Intermediate Expression",5
"562","Promotor1000","H3K27me1",0,"control1_leaves",-40,"Intermediate Expression",5
"563","Promotor500","H3K27me1",0,"control1_leaves",-20,"Intermediate Expression",5
"564","Gene20","H3K27me1",0.140304652120306,"control1_leaves",20,"Intermediate Expression",5
"565","Gene40","H3K27me1",0.2,"control1_leaves",40,"Intermediate Expression",5
"566","Gene60","H3K27me1",0.2,"control1_leaves",60,"Intermediate Expression",5
"567","Gene80","H3K27me1",0.2,"control1_leaves",80,"Intermediate Expression",5
"568","Gene100","H3K27me1",0.046630839189984,"control1_leaves",100,"Intermediate Expression",5
"569","Downstream","H3K27me1",0,"control1_leaves",120,"Intermediate Expression",5
