"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"1410","DownstreamIntergenic","H3K27me1",0,"control10_root",140,"Intermediate Expression",7
"1411","UpstreamIntergenic","H4K16ac",0,"control10_root",-60,"Intermediate Expression",7
"1412","Promotor1000","H4K16ac",0,"control10_root",-40,"Intermediate Expression",7
"1413","Promotor500","H4K16ac",0,"control10_root",-20,"Intermediate Expression",7
"1414","Gene20","H4K16ac",0,"control10_root",20,"Intermediate Expression",7
"1415","Gene40","H4K16ac",0,"control10_root",40,"Intermediate Expression",7
"1416","Gene60","H4K16ac",0,"control10_root",60,"Intermediate Expression",7
"1417","Gene80","H4K16ac",0,"control10_root",80,"Intermediate Expression",7
"1418","Gene100","H4K16ac",0,"control10_root",100,"Intermediate Expression",7
"1419","Downstream","H4K16ac",0,"control10_root",120,"Intermediate Expression",7
"1420","DownstreamIntergenic","H4K16ac",0,"control10_root",140,"Intermediate Expression",7
"1421","UpstreamIntergenic","H3K14ac",0,"control10_root",-60,"Intermediate Expression",7
"1422","Promotor1000","H3K14ac",0,"control10_root",-40,"Intermediate Expression",7
"1423","Promotor500","H3K14ac",0,"control10_root",-20,"Intermediate Expression",7
"1424","Gene20","H3K14ac",0,"control10_root",20,"Intermediate Expression",7
"1425","Gene40","H3K14ac",0,"control10_root",40,"Intermediate Expression",7
"1426","Gene60","H3K14ac",0,"control10_root",60,"Intermediate Expression",7
"1427","Gene80","H3K14ac",0,"control10_root",80,"Intermediate Expression",7
"1428","Gene100","H3K14ac",0,"control10_root",100,"Intermediate Expression",7
"1429","Downstream","H3K14ac",0,"control10_root",120,"Intermediate Expression",7
"1430","DownstreamIntergenic","H3K14ac",0,"control10_root",140,"Intermediate Expression",7
"1431","UpstreamIntergenic","H2A",0,"control10_root",-60,"Intermediate Expression",7
"1432","Promotor1000","H2A",0,"control10_root",-40,"Intermediate Expression",7
"1433","Promotor500","H2A",0,"control10_root",-20,"Intermediate Expression",7
"1434","Gene20","H2A",0,"control10_root",20,"Intermediate Expression",7
"1435","Gene40","H2A",0,"control10_root",40,"Intermediate Expression",7
"1436","Gene60","H2A",0,"control10_root",60,"Intermediate Expression",7
"1437","Gene80","H2A",0,"control10_root",80,"Intermediate Expression",7
"1438","Gene100","H2A",0,"control10_root",100,"Intermediate Expression",7
"1439","Downstream","H2A",0,"control10_root",120,"Intermediate Expression",7
"1440","DownstreamIntergenic","H2A",0,"control10_root",140,"Intermediate Expression",7
"1441","UpstreamIntergenic","H3",0,"control10_root",-60,"Intermediate Expression",7
"1442","Promotor1000","H3",0,"control10_root",-40,"Intermediate Expression",7
"1443","Promotor500","H3",0,"control10_root",-20,"Intermediate Expression",7
"1444","Gene20","H3",0,"control10_root",20,"Intermediate Expression",7
"1445","Gene40","H3",0,"control10_root",40,"Intermediate Expression",7
"1446","Gene60","H3",0,"control10_root",60,"Intermediate Expression",7
"1447","Gene80","H3",0,"control10_root",80,"Intermediate Expression",7
"1448","Gene100","H3",0,"control10_root",100,"Intermediate Expression",7
"1449","Downstream","H3",0,"control10_root",120,"Intermediate Expression",7
"1450","DownstreamIntergenic","H3",0,"control10_root",140,"Intermediate Expression",7
"1451","UpstreamIntergenic","H2A-X",0,"control10_root",-60,"Intermediate Expression",7
"1452","Promotor1000","H2A-X",0,"control10_root",-40,"Intermediate Expression",7
"1453","Promotor500","H2A-X",0,"control10_root",-20,"Intermediate Expression",7
"1454","Gene20","H2A-X",0,"control10_root",20,"Intermediate Expression",7
"1455","Gene40","H2A-X",0,"control10_root",40,"Intermediate Expression",7
"1456","Gene60","H2A-X",0,"control10_root",60,"Intermediate Expression",7
"1457","Gene80","H2A-X",0,"control10_root",80,"Intermediate Expression",7
"1458","Gene100","H2A-X",0,"control10_root",100,"Intermediate Expression",7
"1459","Downstream","H2A-X",0,"control10_root",120,"Intermediate Expression",7
"1460","DownstreamIntergenic","H2A-X",0,"control10_root",140,"Intermediate Expression",7
"1461","UpstreamIntergenic","H3K18ac",0,"control10_root",-60,"Intermediate Expression",7
"1462","Promotor1000","H3K18ac",0,"control10_root",-40,"Intermediate Expression",7
"1463","Promotor500","H3K18ac",0,"control10_root",-20,"Intermediate Expression",7
"1464","Gene20","H3K18ac",0,"control10_root",20,"Intermediate Expression",7
"1465","Gene40","H3K18ac",0,"control10_root",40,"Intermediate Expression",7
"1466","Gene60","H3K18ac",0,"control10_root",60,"Intermediate Expression",7
"1467","Gene80","H3K18ac",0,"control10_root",80,"Intermediate Expression",7
"1468","Gene100","H3K18ac",0,"control10_root",100,"Intermediate Expression",7
"1469","Downstream","H3K18ac",0,"control10_root",120,"Intermediate Expression",7
"1470","DownstreamIntergenic","H3K18ac",0,"control10_root",140,"Intermediate Expression",7
"1471","UpstreamIntergenic","H3-3",0,"control10_root",-60,"High Expression",2
"1472","Promotor1000","H3-3",0,"control10_root",-40,"High Expression",2
"1473","Promotor500","H3-3",0,"control10_root",-20,"High Expression",2
"1474","Gene20","H3-3",0,"control10_root",20,"High Expression",2
"1475","Gene40","H3-3",0,"control10_root",40,"High Expression",2
"1476","Gene60","H3-3",0,"control10_root",60,"High Expression",2
"1477","Gene80","H3-3",0,"control10_root",80,"High Expression",2
"1478","Gene100","H3-3",0,"control10_root",100,"High Expression",2
"1479","Downstream","H3-3",0,"control10_root",120,"High Expression",2
"1480","DownstreamIntergenic","H3-3",0,"control10_root",140,"High Expression",2
"1481","UpstreamIntergenic","H3K9me2",0,"control10_root",-60,"High Expression",2
"1482","Promotor1000","H3K9me2",0,"control10_root",-40,"High Expression",2
"1483","Promotor500","H3K9me2",0,"control10_root",-20,"High Expression",2
"1484","Gene20","H3K9me2",0,"control10_root",20,"High Expression",2
"1485","Gene40","H3K9me2",0,"control10_root",40,"High Expression",2
"1486","Gene60","H3K9me2",0,"control10_root",60,"High Expression",2
"1487","Gene80","H3K9me2",0,"control10_root",80,"High Expression",2
"1488","Gene100","H3K9me2",0,"control10_root",100,"High Expression",2
"1489","Downstream","H3K9me2",0,"control10_root",120,"High Expression",2
"1490","DownstreamIntergenic","H3K9me2",0,"control10_root",140,"High Expression",2
"1491","UpstreamIntergenic","H3K27me3",0,"control10_root",-60,"High Expression",2
"1492","Promotor1000","H3K27me3",0,"control10_root",-40,"High Expression",2
"1493","Promotor500","H3K27me3",0,"control10_root",-20,"High Expression",2
"1494","Gene20","H3K27me3",0,"control10_root",20,"High Expression",2
"1495","Gene40","H3K27me3",0,"control10_root",40,"High Expression",2
"1496","Gene60","H3K27me3",0,"control10_root",60,"High Expression",2
"1497","Gene80","H3K27me3",0,"control10_root",80,"High Expression",2
"1498","Gene100","H3K27me3",0,"control10_root",100,"High Expression",2
"1499","Downstream","H3K27me3",0,"control10_root",120,"High Expression",2
"1500","DownstreamIntergenic","H3K27me3",0,"control10_root",140,"High Expression",2
"1501","UpstreamIntergenic","H2A-Z",0,"control10_root",-60,"High Expression",2
"1502","Promotor1000","H2A-Z",0,"control10_root",-40,"High Expression",2
"1503","Promotor500","H2A-Z",0,"control10_root",-20,"High Expression",2
"1504","Gene20","H2A-Z",0,"control10_root",20,"High Expression",2
"1505","Gene40","H2A-Z",0,"control10_root",40,"High Expression",2
"1506","Gene60","H2A-Z",0,"control10_root",60,"High Expression",2
"1507","Gene80","H2A-Z",0,"control10_root",80,"High Expression",2
"1508","Gene100","H2A-Z",0,"control10_root",100,"High Expression",2
"1509","Downstream","H2A-Z",0,"control10_root",120,"High Expression",2
"1510","DownstreamIntergenic","H2A-Z",0,"control10_root",140,"High Expression",2
"1511","UpstreamIntergenic","H2AK121ub",0,"control10_root",-60,"High Expression",2
"1512","Promotor1000","H2AK121ub",0,"control10_root",-40,"High Expression",2
"1513","Promotor500","H2AK121ub",0,"control10_root",-20,"High Expression",2
"1514","Gene20","H2AK121ub",0,"control10_root",20,"High Expression",2
"1515","Gene40","H2AK121ub",0,"control10_root",40,"High Expression",2
"1516","Gene60","H2AK121ub",0,"control10_root",60,"High Expression",2
"1517","Gene80","H2AK121ub",0,"control10_root",80,"High Expression",2
"1518","Gene100","H2AK121ub",0,"control10_root",100,"High Expression",2
"1519","Downstream","H2AK121ub",0,"control10_root",120,"High Expression",2
"1520","DownstreamIntergenic","H2AK121ub",0,"control10_root",140,"High Expression",2
"1521","UpstreamIntergenic","H3ac",0,"control10_root",-60,"High Expression",2
"1522","Promotor1000","H3ac",0.023,"control10_root",-40,"High Expression",2
"1523","Promotor500","H3ac",0.046,"control10_root",-20,"High Expression",2
"1524","Gene20","H3ac",0.5,"control10_root",20,"High Expression",2
"1525","Gene40","H3ac",0.5,"control10_root",40,"High Expression",2
"1526","Gene60","H3ac",0.5,"control10_root",60,"High Expression",2
"1527","Gene80","H3ac",0.5,"control10_root",80,"High Expression",2
"1528","Gene100","H3ac",0.5,"control10_root",100,"High Expression",2
"1529","Downstream","H3ac",0.5,"control10_root",120,"High Expression",2
"1530","DownstreamIntergenic","H3ac",0.154494382022472,"control10_root",140,"High Expression",2
"1531","UpstreamIntergenic","H3K4me3",0,"control10_root",-60,"High Expression",2
"1532","Promotor1000","H3K4me3",0,"control10_root",-40,"High Expression",2
"1533","Promotor500","H3K4me3",0,"control10_root",-20,"High Expression",2
"1534","Gene20","H3K4me3",0.649492920858143,"control10_root",20,"High Expression",2
"1535","Gene40","H3K4me3",1,"control10_root",40,"High Expression",2
"1536","Gene60","H3K4me3",0.414881146206662,"control10_root",60,"High Expression",2
"1537","Gene80","H3K4me3",0,"control10_root",80,"High Expression",2
"1538","Gene100","H3K4me3",0,"control10_root",100,"High Expression",2
"1539","Downstream","H3K4me3",0,"control10_root",120,"High Expression",2
"1540","DownstreamIntergenic","H3K4me3",0,"control10_root",140,"High Expression",2
"1541","UpstreamIntergenic","H3K36me3",0,"control10_root",-60,"High Expression",2
"1542","Promotor1000","H3K36me3",0,"control10_root",-40,"High Expression",2
"1543","Promotor500","H3K36me3",0,"control10_root",-20,"High Expression",2
"1544","Gene20","H3K36me3",0,"control10_root",20,"High Expression",2
"1545","Gene40","H3K36me3",0,"control10_root",40,"High Expression",2
"1546","Gene60","H3K36me3",0,"control10_root",60,"High Expression",2
"1547","Gene80","H3K36me3",0,"control10_root",80,"High Expression",2
"1548","Gene100","H3K36me3",0,"control10_root",100,"High Expression",2
"1549","Downstream","H3K36me3",0,"control10_root",120,"High Expression",2
"1550","DownstreamIntergenic","H3K36me3",0,"control10_root",140,"High Expression",2
"1551","UpstreamIntergenic","H3K27ac",0,"control10_root",-60,"High Expression",2
"1552","Promotor1000","H3K27ac",0,"control10_root",-40,"High Expression",2
"1553","Promotor500","H3K27ac",0,"control10_root",-20,"High Expression",2
"1554","Gene20","H3K27ac",0,"control10_root",20,"High Expression",2
"1555","Gene40","H3K27ac",0,"control10_root",40,"High Expression",2
"1556","Gene60","H3K27ac",0,"control10_root",60,"High Expression",2
"1557","Gene80","H3K27ac",0,"control10_root",80,"High Expression",2
"1558","Gene100","H3K27ac",0,"control10_root",100,"High Expression",2
"1559","Downstream","H3K27ac",0,"control10_root",120,"High Expression",2
"1560","DownstreamIntergenic","H3K27ac",0,"control10_root",140,"High Expression",2
"1561","UpstreamIntergenic","H4K5ac",0,"control10_root",-60,"High Expression",2
"1562","Promotor1000","H4K5ac",0,"control10_root",-40,"High Expression",2
"1563","Promotor500","H4K5ac",0,"control10_root",-20,"High Expression",2
"1564","Gene20","H4K5ac",0,"control10_root",20,"High Expression",2
"1565","Gene40","H4K5ac",0,"control10_root",40,"High Expression",2
"1566","Gene60","H4K5ac",0,"control10_root",60,"High Expression",2
"1567","Gene80","H4K5ac",0,"control10_root",80,"High Expression",2
"1568","Gene100","H4K5ac",0,"control10_root",100,"High Expression",2
"1569","Downstream","H4K5ac",0,"control10_root",120,"High Expression",2
"1570","DownstreamIntergenic","H4K5ac",0,"control10_root",140,"High Expression",2
"1571","UpstreamIntergenic","H4K8ac",0,"control10_root",-60,"High Expression",2
"1572","Promotor1000","H4K8ac",0,"control10_root",-40,"High Expression",2
"1573","Promotor500","H4K8ac",0,"control10_root",-20,"High Expression",2
"1574","Gene20","H4K8ac",0,"control10_root",20,"High Expression",2
"1575","Gene40","H4K8ac",0,"control10_root",40,"High Expression",2
"1576","Gene60","H4K8ac",0,"control10_root",60,"High Expression",2
"1577","Gene80","H4K8ac",0,"control10_root",80,"High Expression",2
"1578","Gene100","H4K8ac",0,"control10_root",100,"High Expression",2
"1579","Downstream","H4K8ac",0,"control10_root",120,"High Expression",2
"1580","DownstreamIntergenic","H4K8ac",0,"control10_root",140,"High Expression",2
"1581","UpstreamIntergenic","H3-1",0,"control10_root",-60,"High Expression",2
"1582","Promotor1000","H3-1",0,"control10_root",-40,"High Expression",2
"1583","Promotor500","H3-1",0,"control10_root",-20,"High Expression",2
"1584","Gene20","H3-1",0,"control10_root",20,"High Expression",2
"1585","Gene40","H3-1",0,"control10_root",40,"High Expression",2
"1586","Gene60","H3-1",0,"control10_root",60,"High Expression",2
"1587","Gene80","H3-1",0,"control10_root",80,"High Expression",2
"1588","Gene100","H3-1",0,"control10_root",100,"High Expression",2
"1589","Downstream","H3-1",0,"control10_root",120,"High Expression",2
"1590","DownstreamIntergenic","H3-1",0,"control10_root",140,"High Expression",2
"1591","UpstreamIntergenic","H3K9ac",0,"control10_root",-60,"High Expression",2
"1592","Promotor1000","H3K9ac",0,"control10_root",-40,"High Expression",2
"1593","Promotor500","H3K9ac",0,"control10_root",-20,"High Expression",2
"1594","Gene20","H3K9ac",0,"control10_root",20,"High Expression",2
"1595","Gene40","H3K9ac",0,"control10_root",40,"High Expression",2
"1596","Gene60","H3K9ac",0,"control10_root",60,"High Expression",2
"1597","Gene80","H3K9ac",0,"control10_root",80,"High Expression",2
"1598","Gene100","H3K9ac",0,"control10_root",100,"High Expression",2
"1599","Downstream","H3K9ac",0,"control10_root",120,"High Expression",2
"1600","DownstreamIntergenic","H3K9ac",0,"control10_root",140,"High Expression",2
"1601","UpstreamIntergenic","H4K12ac",0,"control10_root",-60,"High Expression",2
"1602","Promotor1000","H4K12ac",0,"control10_root",-40,"High Expression",2
"1603","Promotor500","H4K12ac",0,"control10_root",-20,"High Expression",2
"1604","Gene20","H4K12ac",0,"control10_root",20,"High Expression",2
"1605","Gene40","H4K12ac",0,"control10_root",40,"High Expression",2
"1606","Gene60","H4K12ac",0,"control10_root",60,"High Expression",2
"1607","Gene80","H4K12ac",0,"control10_root",80,"High Expression",2
"1608","Gene100","H4K12ac",0,"control10_root",100,"High Expression",2
"1609","Downstream","H4K12ac",0,"control10_root",120,"High Expression",2
"1610","DownstreamIntergenic","H4K12ac",0,"control10_root",140,"High Expression",2
"1611","UpstreamIntergenic","H3K27me1",0,"control10_root",-60,"High Expression",2
"1612","Promotor1000","H3K27me1",0,"control10_root",-40,"High Expression",2
"1613","Promotor500","H3K27me1",0,"control10_root",-20,"High Expression",2
"1614","Gene20","H3K27me1",0,"control10_root",20,"High Expression",2
"1615","Gene40","H3K27me1",0,"control10_root",40,"High Expression",2
"1616","Gene60","H3K27me1",0,"control10_root",60,"High Expression",2
"1617","Gene80","H3K27me1",0,"control10_root",80,"High Expression",2
"1618","Gene100","H3K27me1",0,"control10_root",100,"High Expression",2
"1619","Downstream","H3K27me1",0,"control10_root",120,"High Expression",2
"1620","DownstreamIntergenic","H3K27me1",0,"control10_root",140,"High Expression",2
"1621","UpstreamIntergenic","H4K16ac",0,"control10_root",-60,"High Expression",2
"1622","Promotor1000","H4K16ac",0,"control10_root",-40,"High Expression",2
"1623","Promotor500","H4K16ac",0,"control10_root",-20,"High Expression",2
"1624","Gene20","H4K16ac",0,"control10_root",20,"High Expression",2
"1625","Gene40","H4K16ac",0,"control10_root",40,"High Expression",2
"1626","Gene60","H4K16ac",0,"control10_root",60,"High Expression",2
"1627","Gene80","H4K16ac",0,"control10_root",80,"High Expression",2
"1628","Gene100","H4K16ac",0,"control10_root",100,"High Expression",2
"1629","Downstream","H4K16ac",0,"control10_root",120,"High Expression",2
"1630","DownstreamIntergenic","H4K16ac",0,"control10_root",140,"High Expression",2
"1631","UpstreamIntergenic","H3K14ac",0,"control10_root",-60,"High Expression",2
"1632","Promotor1000","H3K14ac",0,"control10_root",-40,"High Expression",2
"1633","Promotor500","H3K14ac",0,"control10_root",-20,"High Expression",2
