"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"324","Gene20","H3-1",0.182843119157495,"control1_seedlings",20,"Low Expression",126
"325","Gene40","H3-1",0.336978873017534,"control1_seedlings",40,"Low Expression",126
"326","Gene60","H3-1",0.449832517859577,"control1_seedlings",60,"Low Expression",126
"327","Gene80","H3-1",0.413042119964087,"control1_seedlings",80,"Low Expression",126
"328","Gene100","H3-1",0.173465892535825,"control1_seedlings",100,"Low Expression",126
"329","Downstream","H3-1",0.0793650793650794,"control1_seedlings",120,"Low Expression",126
"330","DownstreamIntergenic","H3-1",0.0402179284356022,"control1_seedlings",140,"Low Expression",126
"331","UpstreamIntergenic","H3K9ac",0.0361875833342562,"control1_seedlings",-60,"Low Expression",126
"332","Promotor1000","H3K9ac",0.207388888888889,"control1_seedlings",-40,"Low Expression",126
"333","Promotor500","H3K9ac",0.246412698412698,"control1_seedlings",-20,"Low Expression",126
"334","Gene20","H3K9ac",0.76910105667966,"control1_seedlings",20,"Low Expression",126
"335","Gene40","H3K9ac",0.590366710060788,"control1_seedlings",40,"Low Expression",126
"336","Gene60","H3K9ac",0.355674361862594,"control1_seedlings",60,"Low Expression",126
"337","Gene80","H3K9ac",0.300271349532838,"control1_seedlings",80,"Low Expression",126
"338","Gene100","H3K9ac",0.211755049493812,"control1_seedlings",100,"Low Expression",126
"339","Downstream","H3K9ac",0.133888888888889,"control1_seedlings",120,"Low Expression",126
"340","DownstreamIntergenic","H3K9ac",0.0388676708010743,"control1_seedlings",140,"Low Expression",126
"341","UpstreamIntergenic","H4K12ac",0.00334355274147498,"control1_seedlings",-60,"Low Expression",126
"342","Promotor1000","H4K12ac",0.131015873015873,"control1_seedlings",-40,"Low Expression",126
"343","Promotor500","H4K12ac",0.150825396825397,"control1_seedlings",-20,"Low Expression",126
"344","Gene20","H4K12ac",0.580647868273043,"control1_seedlings",20,"Low Expression",126
"345","Gene40","H4K12ac",0.366136871732741,"control1_seedlings",40,"Low Expression",126
"346","Gene60","H4K12ac",0.206733983664445,"control1_seedlings",60,"Low Expression",126
"347","Gene80","H4K12ac",0.124321555554947,"control1_seedlings",80,"Low Expression",126
"348","Gene100","H4K12ac",0.0543436483008351,"control1_seedlings",100,"Low Expression",126
"349","Downstream","H4K12ac",0.0389285714285714,"control1_seedlings",120,"Low Expression",126
"350","DownstreamIntergenic","H4K12ac",0.00789657136059991,"control1_seedlings",140,"Low Expression",126
"351","UpstreamIntergenic","H3K27me1",0,"control1_seedlings",-60,"Low Expression",126
"352","Promotor1000","H3K27me1",0,"control1_seedlings",-40,"Low Expression",126
"353","Promotor500","H3K27me1",0,"control1_seedlings",-20,"Low Expression",126
"354","Gene20","H3K27me1",0,"control1_seedlings",20,"Low Expression",126
"355","Gene40","H3K27me1",0,"control1_seedlings",40,"Low Expression",126
"356","Gene60","H3K27me1",0,"control1_seedlings",60,"Low Expression",126
"357","Gene80","H3K27me1",0,"control1_seedlings",80,"Low Expression",126
"358","Gene100","H3K27me1",0,"control1_seedlings",100,"Low Expression",126
"359","Downstream","H3K27me1",0,"control1_seedlings",120,"Low Expression",126
"360","DownstreamIntergenic","H3K27me1",0,"control1_seedlings",140,"Low Expression",126
"361","UpstreamIntergenic","H4K16ac",0.00207034976500641,"control1_seedlings",-60,"Low Expression",126
"362","Promotor1000","H4K16ac",0.112880952380952,"control1_seedlings",-40,"Low Expression",126
"363","Promotor500","H4K16ac",0.106698412698413,"control1_seedlings",-20,"Low Expression",126
"364","Gene20","H4K16ac",0.532098886839958,"control1_seedlings",20,"Low Expression",126
"365","Gene40","H4K16ac",0.397424867292976,"control1_seedlings",40,"Low Expression",126
"366","Gene60","H4K16ac",0.257512335186275,"control1_seedlings",60,"Low Expression",126
"367","Gene80","H4K16ac",0.166926179431691,"control1_seedlings",80,"Low Expression",126
"368","Gene100","H4K16ac",0.0894635876664062,"control1_seedlings",100,"Low Expression",126
"369","Downstream","H4K16ac",0.0525396825396825,"control1_seedlings",120,"Low Expression",126
"370","DownstreamIntergenic","H4K16ac",0.005606247958325,"control1_seedlings",140,"Low Expression",126
"371","UpstreamIntergenic","H3K14ac",0.00292134266475158,"control1_seedlings",-60,"Low Expression",126
"372","Promotor1000","H3K14ac",0.128198412698413,"control1_seedlings",-40,"Low Expression",126
"373","Promotor500","H3K14ac",0.128873015873016,"control1_seedlings",-20,"Low Expression",126
"374","Gene20","H3K14ac",0.533915382351754,"control1_seedlings",20,"Low Expression",126
"375","Gene40","H3K14ac",0.426000431246512,"control1_seedlings",40,"Low Expression",126
"376","Gene60","H3K14ac",0.270933069591963,"control1_seedlings",60,"Low Expression",126
"377","Gene80","H3K14ac",0.175609300286126,"control1_seedlings",80,"Low Expression",126
"378","Gene100","H3K14ac",0.101402174712274,"control1_seedlings",100,"Low Expression",126
"379","Downstream","H3K14ac",0.0553571428571429,"control1_seedlings",120,"Low Expression",126
"380","DownstreamIntergenic","H3K14ac",0.00680540047992055,"control1_seedlings",140,"Low Expression",126
"381","UpstreamIntergenic","H2A",0,"control1_seedlings",-60,"Low Expression",126
"382","Promotor1000","H2A",0,"control1_seedlings",-40,"Low Expression",126
"383","Promotor500","H2A",0,"control1_seedlings",-20,"Low Expression",126
"384","Gene20","H2A",0,"control1_seedlings",20,"Low Expression",126
"385","Gene40","H2A",0,"control1_seedlings",40,"Low Expression",126
"386","Gene60","H2A",0,"control1_seedlings",60,"Low Expression",126
"387","Gene80","H2A",0,"control1_seedlings",80,"Low Expression",126
"388","Gene100","H2A",0,"control1_seedlings",100,"Low Expression",126
"389","Downstream","H2A",0,"control1_seedlings",120,"Low Expression",126
"390","DownstreamIntergenic","H2A",0,"control1_seedlings",140,"Low Expression",126
"391","UpstreamIntergenic","H3",0.00727765852746809,"control1_seedlings",-60,"Low Expression",126
"392","Promotor1000","H3",0.0390079365079365,"control1_seedlings",-40,"Low Expression",126
"393","Promotor500","H3",0.00971428571428571,"control1_seedlings",-20,"Low Expression",126
"394","Gene20","H3",0.0641080735644712,"control1_seedlings",20,"Low Expression",126
"395","Gene40","H3",0.168602461010094,"control1_seedlings",40,"Low Expression",126
"396","Gene60","H3",0.189677156483239,"control1_seedlings",60,"Low Expression",126
"397","Gene80","H3",0.112610940117854,"control1_seedlings",80,"Low Expression",126
"398","Gene100","H3",0.0280735730155872,"control1_seedlings",100,"Low Expression",126
"399","Downstream","H3",0.0158730158730159,"control1_seedlings",120,"Low Expression",126
"400","DownstreamIntergenic","H3",0.0043176102546228,"control1_seedlings",140,"Low Expression",126
"401","UpstreamIntergenic","H2A-X",0,"control1_seedlings",-60,"Low Expression",126
"402","Promotor1000","H2A-X",0,"control1_seedlings",-40,"Low Expression",126
"403","Promotor500","H2A-X",0,"control1_seedlings",-20,"Low Expression",126
"404","Gene20","H2A-X",0,"control1_seedlings",20,"Low Expression",126
"405","Gene40","H2A-X",0,"control1_seedlings",40,"Low Expression",126
"406","Gene60","H2A-X",0,"control1_seedlings",60,"Low Expression",126
"407","Gene80","H2A-X",0,"control1_seedlings",80,"Low Expression",126
"408","Gene100","H2A-X",0,"control1_seedlings",100,"Low Expression",126
"409","Downstream","H2A-X",0,"control1_seedlings",120,"Low Expression",126
"410","DownstreamIntergenic","H2A-X",0,"control1_seedlings",140,"Low Expression",126
"411","UpstreamIntergenic","H3K18ac",0.00119977272682098,"control1_seedlings",-60,"Low Expression",126
"412","Promotor1000","H3K18ac",0.0346349206349206,"control1_seedlings",-40,"Low Expression",126
"413","Promotor500","H3K18ac",0.0266031746031746,"control1_seedlings",-20,"Low Expression",126
"414","Gene20","H3K18ac",0.117275843294932,"control1_seedlings",20,"Low Expression",126
"415","Gene40","H3K18ac",0.132855394293915,"control1_seedlings",40,"Low Expression",126
"416","Gene60","H3K18ac",0.0946983914295953,"control1_seedlings",60,"Low Expression",126
"417","Gene80","H3K18ac",0.0363852084699178,"control1_seedlings",80,"Low Expression",126
"418","Gene100","H3K18ac",0.0160548318783864,"control1_seedlings",100,"Low Expression",126
"419","Downstream","H3K18ac",0.00452380952380952,"control1_seedlings",120,"Low Expression",126
"420","DownstreamIntergenic","H3K18ac",0.00077941794423434,"control1_seedlings",140,"Low Expression",126
"421","UpstreamIntergenic","H3-3",0.0293544194107452,"control1_seedlings",-60,"Intermediate Expression",16
"422","Promotor1000","H3-3",0.1965625,"control1_seedlings",-40,"Intermediate Expression",16
"423","Promotor500","H3-3",0.1105,"control1_seedlings",-20,"Intermediate Expression",16
"424","Gene20","H3-3",0.207295100511269,"control1_seedlings",20,"Intermediate Expression",16
"425","Gene40","H3-3",0.35603484175451,"control1_seedlings",40,"Intermediate Expression",16
"426","Gene60","H3-3",0.606748242970424,"control1_seedlings",60,"Intermediate Expression",16
"427","Gene80","H3-3",0.754000950634174,"control1_seedlings",80,"Intermediate Expression",16
"428","Gene100","H3-3",0.552191424873429,"control1_seedlings",100,"Intermediate Expression",16
"429","Downstream","H3-3",0.355625,"control1_seedlings",120,"Intermediate Expression",16
"430","DownstreamIntergenic","H3-3",0.172943935369158,"control1_seedlings",140,"Intermediate Expression",16
"431","UpstreamIntergenic","H3K9me2",0.0162328536091747,"control1_seedlings",-60,"Intermediate Expression",16
"432","Promotor1000","H3K9me2",0,"control1_seedlings",-40,"Intermediate Expression",16
"433","Promotor500","H3K9me2",0,"control1_seedlings",-20,"Intermediate Expression",16
"434","Gene20","H3K9me2",0,"control1_seedlings",20,"Intermediate Expression",16
"435","Gene40","H3K9me2",0,"control1_seedlings",40,"Intermediate Expression",16
"436","Gene60","H3K9me2",0,"control1_seedlings",60,"Intermediate Expression",16
"437","Gene80","H3K9me2",0,"control1_seedlings",80,"Intermediate Expression",16
"438","Gene100","H3K9me2",0,"control1_seedlings",100,"Intermediate Expression",16
"439","Downstream","H3K9me2",0,"control1_seedlings",120,"Intermediate Expression",16
"440","DownstreamIntergenic","H3K9me2",0,"control1_seedlings",140,"Intermediate Expression",16
"441","UpstreamIntergenic","H3K27me3",0.0409021952628538,"control1_seedlings",-60,"Intermediate Expression",16
"442","Promotor1000","H3K27me3",0.17275,"control1_seedlings",-40,"Intermediate Expression",16
"443","Promotor500","H3K27me3",0.151125,"control1_seedlings",-20,"Intermediate Expression",16
"444","Gene20","H3K27me3",0.190289440704195,"control1_seedlings",20,"Intermediate Expression",16
"445","Gene40","H3K27me3",0.155835332530329,"control1_seedlings",40,"Intermediate Expression",16
"446","Gene60","H3K27me3",0.125,"control1_seedlings",60,"Intermediate Expression",16
"447","Gene80","H3K27me3",0.125,"control1_seedlings",80,"Intermediate Expression",16
"448","Gene100","H3K27me3",0.125,"control1_seedlings",100,"Intermediate Expression",16
"449","Downstream","H3K27me3",0.125,"control1_seedlings",120,"Intermediate Expression",16
"450","DownstreamIntergenic","H3K27me3",0.0473887814313346,"control1_seedlings",140,"Intermediate Expression",16
"451","UpstreamIntergenic","H2A-Z",0.130365251299827,"control1_seedlings",-60,"Intermediate Expression",16
"452","Promotor1000","H2A-Z",0.3246875,"control1_seedlings",-40,"Intermediate Expression",16
"453","Promotor500","H2A-Z",0.34525,"control1_seedlings",-20,"Intermediate Expression",16
"454","Gene20","H2A-Z",0.723332780727437,"control1_seedlings",20,"Intermediate Expression",16
"455","Gene40","H2A-Z",0.674916654569081,"control1_seedlings",40,"Intermediate Expression",16
"456","Gene60","H2A-Z",0.398679364134966,"control1_seedlings",60,"Intermediate Expression",16
"457","Gene80","H2A-Z",0.224304254784344,"control1_seedlings",80,"Intermediate Expression",16
"458","Gene100","H2A-Z",0.120554448996047,"control1_seedlings",100,"Intermediate Expression",16
"459","Downstream","H2A-Z",0.0484375,"control1_seedlings",120,"Intermediate Expression",16
"460","DownstreamIntergenic","H2A-Z",0.104143365382689,"control1_seedlings",140,"Intermediate Expression",16
"461","UpstreamIntergenic","H2AK121ub",0.0791985260996038,"control1_seedlings",-60,"Intermediate Expression",16
"462","Promotor1000","H2AK121ub",0.1579375,"control1_seedlings",-40,"Intermediate Expression",16
"463","Promotor500","H2AK121ub",0.16225,"control1_seedlings",-20,"Intermediate Expression",16
"464","Gene20","H2AK121ub",0.375405998864536,"control1_seedlings",20,"Intermediate Expression",16
"465","Gene40","H2AK121ub",0.429816419141945,"control1_seedlings",40,"Intermediate Expression",16
"466","Gene60","H2AK121ub",0.310903643240847,"control1_seedlings",60,"Intermediate Expression",16
"467","Gene80","H2AK121ub",0.235366205305817,"control1_seedlings",80,"Intermediate Expression",16
"468","Gene100","H2AK121ub",0.132863649284967,"control1_seedlings",100,"Intermediate Expression",16
"469","Downstream","H2AK121ub",0.0625,"control1_seedlings",120,"Intermediate Expression",16
"470","DownstreamIntergenic","H2AK121ub",0.0596987767911655,"control1_seedlings",140,"Intermediate Expression",16
"471","UpstreamIntergenic","H3ac",0,"control1_seedlings",-60,"Intermediate Expression",16
"472","Promotor1000","H3ac",0,"control1_seedlings",-40,"Intermediate Expression",16
"473","Promotor500","H3ac",0,"control1_seedlings",-20,"Intermediate Expression",16
"474","Gene20","H3ac",0,"control1_seedlings",20,"Intermediate Expression",16
"475","Gene40","H3ac",0,"control1_seedlings",40,"Intermediate Expression",16
"476","Gene60","H3ac",0,"control1_seedlings",60,"Intermediate Expression",16
"477","Gene80","H3ac",0,"control1_seedlings",80,"Intermediate Expression",16
"478","Gene100","H3ac",0,"control1_seedlings",100,"Intermediate Expression",16
"479","Downstream","H3ac",0,"control1_seedlings",120,"Intermediate Expression",16
"480","DownstreamIntergenic","H3ac",0,"control1_seedlings",140,"Intermediate Expression",16
"481","UpstreamIntergenic","H3K4me3",0.0638381598067884,"control1_seedlings",-60,"Intermediate Expression",16
"482","Promotor1000","H3K4me3",0.203375,"control1_seedlings",-40,"Intermediate Expression",16
"483","Promotor500","H3K4me3",0.2125,"control1_seedlings",-20,"Intermediate Expression",16
"484","Gene20","H3K4me3",0.896121762666559,"control1_seedlings",20,"Intermediate Expression",16
"485","Gene40","H3K4me3",1,"control1_seedlings",40,"Intermediate Expression",16
"486","Gene60","H3K4me3",0.962063092641048,"control1_seedlings",60,"Intermediate Expression",16
"487","Gene80","H3K4me3",0.53201042309895,"control1_seedlings",80,"Intermediate Expression",16
"488","Gene100","H3K4me3",0.244985203836599,"control1_seedlings",100,"Intermediate Expression",16
"489","Downstream","H3K4me3",0.1253125,"control1_seedlings",120,"Intermediate Expression",16
"490","DownstreamIntergenic","H3K4me3",0.00741777883698761,"control1_seedlings",140,"Intermediate Expression",16
"491","UpstreamIntergenic","H3K36me3",0,"control1_seedlings",-60,"Intermediate Expression",16
"492","Promotor1000","H3K36me3",0.060125,"control1_seedlings",-40,"Intermediate Expression",16
"493","Promotor500","H3K36me3",0.021875,"control1_seedlings",-20,"Intermediate Expression",16
"494","Gene20","H3K36me3",0.799322684177486,"control1_seedlings",20,"Intermediate Expression",16
"495","Gene40","H3K36me3",0.875,"control1_seedlings",40,"Intermediate Expression",16
"496","Gene60","H3K36me3",0.88555205770569,"control1_seedlings",60,"Intermediate Expression",16
"497","Gene80","H3K36me3",0.633069538873076,"control1_seedlings",80,"Intermediate Expression",16
"498","Gene100","H3K36me3",0.265939660700436,"control1_seedlings",100,"Intermediate Expression",16
"499","Downstream","H3K36me3",0.135,"control1_seedlings",120,"Intermediate Expression",16
"500","DownstreamIntergenic","H3K36me3",0,"control1_seedlings",140,"Intermediate Expression",16
"501","UpstreamIntergenic","H3K27ac",0,"control1_seedlings",-60,"Intermediate Expression",16
"502","Promotor1000","H3K27ac",0.1276875,"control1_seedlings",-40,"Intermediate Expression",16
"503","Promotor500","H3K27ac",0.130375,"control1_seedlings",-20,"Intermediate Expression",16
"504","Gene20","H3K27ac",0.691894126235591,"control1_seedlings",20,"Intermediate Expression",16
"505","Gene40","H3K27ac",0.621088749089775,"control1_seedlings",40,"Intermediate Expression",16
"506","Gene60","H3K27ac",0.506468794288008,"control1_seedlings",60,"Intermediate Expression",16
"507","Gene80","H3K27ac",0.351743171170791,"control1_seedlings",80,"Intermediate Expression",16
"508","Gene100","H3K27ac",0.139056228077744,"control1_seedlings",100,"Intermediate Expression",16
"509","Downstream","H3K27ac",0.04375,"control1_seedlings",120,"Intermediate Expression",16
"510","DownstreamIntergenic","H3K27ac",0,"control1_seedlings",140,"Intermediate Expression",16
"511","UpstreamIntergenic","H4K5ac",0.0375294049682265,"control1_seedlings",-60,"Intermediate Expression",16
