"","Region","Modification","axisGroup","ModificationDifference","Cluster"
"427","Promotor1000","H3K36me3",-40,0,"cluster 18"
"428","Promotor1000","H3K36me3",-40,0,"cluster 18"
"429","Promotor1000","H3K36me3",-40,0,"cluster 18"
"430","Promotor1000","H3K36me3",-40,0,"cluster 18"
"431","Promotor1000","H3K36me3",-40,0,"cluster 18"
"432","Promotor1000","H3K36me3",-40,0,"cluster 18"
"433","Promotor1000","H3K36me3",-40,0,"cluster 18"
"434","Promotor1000","H3K36me3",-40,0,"cluster 18"
"435","Promotor1000","H3K36me3",-40,0,"cluster 18"
"436","Promotor1000","H3K36me3",-40,0,"cluster 18"
"437","Promotor1000","H3K36me3",-40,0,"cluster 19"
"438","Promotor1000","H3K36me3",-40,0,"cluster 19"
"439","Promotor1000","H3K36me3",-40,0,"cluster 19"
"440","Promotor1000","H3K36me3",-40,0,"cluster 19"
"441","Promotor1000","H3K36me3",-40,0,"cluster 19"
"442","Promotor1000","H3K36me3",-40,0,"cluster 19"
"443","Promotor1000","H3K36me3",-40,0.405,"cluster 20"
"444","Promotor1000","H3K36me3",-40,0,"cluster 21"
"445","Promotor1000","H3K36me3",-40,0,"cluster 22"
"446","Promotor1000","H3K36me3",-40,0,"cluster 22"
"447","Promotor1000","H3K36me3",-40,0,"cluster 22"
"448","Promotor1000","H3K36me3",-40,0,"cluster 23"
"449","Promotor1000","H3K36me3",-40,0.127,"cluster 23"
"450","Promotor1000","H3K36me3",-40,0.127,"cluster 23"
"451","Promotor1000","H3K36me3",-40,0.375,"cluster 24"
"452","Promotor1000","H3K36me3",-40,0.371,"cluster 25"
"453","Promotor1000","H3K36me3",-40,0.025,"cluster 25"
"454","Promotor1000","H3K36me3",-40,0.371,"cluster 25"
"455","Promotor1000","H3K36me3",-40,0.371,"cluster 25"
"456","Promotor1000","H3K36me3",-40,0.396,"cluster 25"
"457","Promotor1000","H3K36me3",-40,0,"cluster 25"
"458","Promotor1000","H3K36me3",-40,0,"cluster 25"
"459","Promotor1000","H3K36me3",-40,0.396,"cluster 25"
"460","Promotor1000","H3K36me3",-40,0.396,"cluster 25"
"461","Promotor1000","H3K36me3",-40,0,"cluster 25"
"462","Promotor1000","H3K36me3",-40,0,"cluster 26"
"463","Promotor1000","H3K36me3",-40,0.5,"cluster 26"
"464","Promotor1000","H3K36me3",-40,0.5,"cluster 26"
"465","Promotor1000","H3K36me3",-40,0,"cluster 27"
"466","Promotor1000","H3K36me3",-40,0.5,"cluster 27"
"467","Promotor1000","H3K36me3",-40,0.5,"cluster 27"
"468","Promotor1000","H3K36me3",-40,0.5,"cluster 27"
"469","Promotor1000","H3K36me3",-40,0.5,"cluster 27"
"470","Promotor1000","H3K36me3",-40,0,"cluster 27"
"471","Promotor1000","H3K36me3",-40,0,"cluster 28"
"472","Promotor1000","H3K36me3",-40,0,"cluster 28"
"473","Promotor1000","H3K36me3",-40,0,"cluster 28"
"474","Promotor1000","H3K36me3",-40,0,"cluster 28"
"475","Promotor1000","H3K36me3",-40,0.5,"cluster 28"
"476","Promotor1000","H3K36me3",-40,0.5,"cluster 28"
"477","Promotor1000","H3K36me3",-40,0,"cluster 28"
"478","Promotor1000","H3K36me3",-40,0,"cluster 28"
"479","Promotor1000","H3K36me3",-40,0,"cluster 28"
"480","Promotor1000","H3K36me3",-40,0.5,"cluster 28"
"481","Promotor1000","H3K36me3",-40,0.5,"cluster 28"
"482","Promotor1000","H3K36me3",-40,0,"cluster 28"
"483","Promotor1000","H3K36me3",-40,0,"cluster 28"
"484","Promotor1000","H3K36me3",-40,0.5,"cluster 28"
"485","Promotor1000","H3K36me3",-40,0.5,"cluster 28"
"486","Promotor1000","H3K36me3",-40,0,"cluster 28"
"487","Promotor1000","H3K36me3",-40,0.5,"cluster 28"
"488","Promotor1000","H3K36me3",-40,0.5,"cluster 28"
"489","Promotor1000","H3K36me3",-40,0.5,"cluster 28"
"490","Promotor1000","H3K36me3",-40,0.5,"cluster 28"
"491","Promotor1000","H3K36me3",-40,0,"cluster 28"
"492","Promotor1000","H3K36me3",-40,0,"cluster 29"
"493","Promotor1000","H3K36me3",-40,0,"cluster 30"
"494","Promotor1000","H3K36me3",-40,0,"cluster 30"
"495","Promotor1000","H3K36me3",-40,0,"cluster 30"
"496","Promotor1000","H3K36me3",-40,0.075,"cluster 30"
"497","Promotor1000","H3K36me3",-40,0,"cluster 30"
"498","Promotor1000","H3K36me3",-40,0,"cluster 30"
"499","Promotor1000","H3K36me3",-40,0,"cluster 30"
"500","Promotor1000","H3K36me3",-40,0,"cluster 30"
"501","Promotor1000","H3K36me3",-40,0.075,"cluster 30"
"502","Promotor1000","H3K36me3",-40,0,"cluster 30"
"503","Promotor1000","H3K36me3",-40,0,"cluster 30"
"504","Promotor1000","H3K36me3",-40,0,"cluster 30"
"505","Promotor1000","H3K36me3",-40,0.075,"cluster 30"
"506","Promotor1000","H3K36me3",-40,0,"cluster 30"
"507","Promotor1000","H3K36me3",-40,0,"cluster 30"
"508","Promotor1000","H3K36me3",-40,0.075,"cluster 30"
"509","Promotor1000","H3K36me3",-40,0,"cluster 30"
"510","Promotor1000","H3K36me3",-40,0,"cluster 30"
"511","Promotor1000","H3K36me3",-40,0.075,"cluster 30"
"512","Promotor1000","H3K36me3",-40,0.075,"cluster 30"
"513","Promotor1000","H3K36me3",-40,0,"cluster 30"
"514","Promotor1000","H3K36me3",-40,0.309,"cluster 31"
"515","Promotor1000","H3K36me3",-40,0,"cluster 31"
"516","Promotor1000","H3K36me3",-40,0.309,"cluster 31"
"517","Promotor1000","H3K36me3",-40,0.5,"cluster 32"
"518","Promotor1000","H3K36me3",-40,0,"cluster 32"
"519","Promotor1000","H3K36me3",-40,0.5,"cluster 32"
"520","Promotor1000","H3K36me3",-40,0,"cluster 33"
"521","Promotor500","H3K36me3",-20,0.98,"cluster 1"
"522","Promotor500","H3K36me3",-20,0.998,"cluster 1"
"523","Promotor500","H3K36me3",-20,0,"cluster 1"
"524","Promotor500","H3K36me3",-20,0.018,"cluster 1"
"525","Promotor500","H3K36me3",-20,0.98,"cluster 1"
"526","Promotor500","H3K36me3",-20,0.998,"cluster 1"
"527","Promotor500","H3K36me3",-20,0,"cluster 2"
"528","Promotor500","H3K36me3",-20,0.998,"cluster 2"
"529","Promotor500","H3K36me3",-20,0.998,"cluster 2"
"530","Promotor500","H3K36me3",-20,0.198,"cluster 3"
"531","Promotor500","H3K36me3",-20,0,"cluster 4"
"532","Promotor500","H3K36me3",-20,0,"cluster 4"
"533","Promotor500","H3K36me3",-20,0,"cluster 4"
"534","Promotor500","H3K36me3",-20,0.862,"cluster 5"
"535","Promotor500","H3K36me3",-20,0,"cluster 5"
"536","Promotor500","H3K36me3",-20,0,"cluster 5"
"537","Promotor500","H3K36me3",-20,0,"cluster 5"
"538","Promotor500","H3K36me3",-20,0,"cluster 5"
"539","Promotor500","H3K36me3",-20,0,"cluster 5"
"540","Promotor500","H3K36me3",-20,0,"cluster 5"
"541","Promotor500","H3K36me3",-20,0.862,"cluster 5"
"542","Promotor500","H3K36me3",-20,0.862,"cluster 5"
"543","Promotor500","H3K36me3",-20,0.862,"cluster 5"
"544","Promotor500","H3K36me3",-20,0.862,"cluster 5"
"545","Promotor500","H3K36me3",-20,0.862,"cluster 5"
"546","Promotor500","H3K36me3",-20,0.862,"cluster 5"
"547","Promotor500","H3K36me3",-20,0,"cluster 5"
"548","Promotor500","H3K36me3",-20,0,"cluster 5"
"549","Promotor500","H3K36me3",-20,0,"cluster 5"
"550","Promotor500","H3K36me3",-20,0,"cluster 5"
"551","Promotor500","H3K36me3",-20,0,"cluster 5"
"552","Promotor500","H3K36me3",-20,0,"cluster 5"
"553","Promotor500","H3K36me3",-20,0,"cluster 5"
"554","Promotor500","H3K36me3",-20,0,"cluster 5"
"555","Promotor500","H3K36me3",-20,0,"cluster 5"
"556","Promotor500","H3K36me3",-20,0,"cluster 5"
"557","Promotor500","H3K36me3",-20,0,"cluster 5"
"558","Promotor500","H3K36me3",-20,0,"cluster 5"
"559","Promotor500","H3K36me3",-20,0,"cluster 5"
"560","Promotor500","H3K36me3",-20,0,"cluster 5"
"561","Promotor500","H3K36me3",-20,0,"cluster 5"
"562","Promotor500","H3K36me3",-20,0,"cluster 6"
"563","Promotor500","H3K36me3",-20,0,"cluster 6"
"564","Promotor500","H3K36me3",-20,0,"cluster 6"
"565","Promotor500","H3K36me3",-20,0,"cluster 6"
"566","Promotor500","H3K36me3",-20,0,"cluster 6"
"567","Promotor500","H3K36me3",-20,0,"cluster 6"
"568","Promotor500","H3K36me3",-20,0,"cluster 7"
"569","Promotor500","H3K36me3",-20,0.04,"cluster 8"
"570","Promotor500","H3K36me3",-20,0.21,"cluster 8"
"571","Promotor500","H3K36me3",-20,0.21,"cluster 8"
"572","Promotor500","H3K36me3",-20,0.21,"cluster 8"
"573","Promotor500","H3K36me3",-20,0.21,"cluster 8"
"574","Promotor500","H3K36me3",-20,0.21,"cluster 8"
"575","Promotor500","H3K36me3",-20,0.17,"cluster 8"
"576","Promotor500","H3K36me3",-20,0.17,"cluster 8"
"577","Promotor500","H3K36me3",-20,0.17,"cluster 8"
"578","Promotor500","H3K36me3",-20,0.17,"cluster 8"
"579","Promotor500","H3K36me3",-20,0.17,"cluster 8"
"580","Promotor500","H3K36me3",-20,0,"cluster 8"
"581","Promotor500","H3K36me3",-20,0,"cluster 8"
"582","Promotor500","H3K36me3",-20,0,"cluster 8"
"583","Promotor500","H3K36me3",-20,0,"cluster 8"
"584","Promotor500","H3K36me3",-20,0,"cluster 8"
"585","Promotor500","H3K36me3",-20,0,"cluster 8"
"586","Promotor500","H3K36me3",-20,0,"cluster 8"
"587","Promotor500","H3K36me3",-20,0,"cluster 8"
"588","Promotor500","H3K36me3",-20,0,"cluster 8"
"589","Promotor500","H3K36me3",-20,0,"cluster 8"
"590","Promotor500","H3K36me3",-20,0,"cluster 9"
"591","Promotor500","H3K36me3",-20,0.998,"cluster 9"
"592","Promotor500","H3K36me3",-20,0,"cluster 9"
"593","Promotor500","H3K36me3",-20,0,"cluster 9"
"594","Promotor500","H3K36me3",-20,0,"cluster 9"
"595","Promotor500","H3K36me3",-20,0,"cluster 9"
"596","Promotor500","H3K36me3",-20,0,"cluster 9"
"597","Promotor500","H3K36me3",-20,0,"cluster 9"
"598","Promotor500","H3K36me3",-20,0,"cluster 9"
"599","Promotor500","H3K36me3",-20,0,"cluster 9"
"600","Promotor500","H3K36me3",-20,0.672,"cluster 9"
"601","Promotor500","H3K36me3",-20,0.998,"cluster 9"
"602","Promotor500","H3K36me3",-20,0,"cluster 9"
"603","Promotor500","H3K36me3",-20,0,"cluster 9"
"604","Promotor500","H3K36me3",-20,0,"cluster 9"
"605","Promotor500","H3K36me3",-20,0,"cluster 9"
"606","Promotor500","H3K36me3",-20,0,"cluster 9"
"607","Promotor500","H3K36me3",-20,0,"cluster 9"
"608","Promotor500","H3K36me3",-20,0,"cluster 9"
"609","Promotor500","H3K36me3",-20,0,"cluster 9"
"610","Promotor500","H3K36me3",-20,0.672,"cluster 9"
"611","Promotor500","H3K36me3",-20,0.998,"cluster 9"
"612","Promotor500","H3K36me3",-20,0.998,"cluster 9"
"613","Promotor500","H3K36me3",-20,0.998,"cluster 9"
"614","Promotor500","H3K36me3",-20,0.998,"cluster 9"
"615","Promotor500","H3K36me3",-20,0.998,"cluster 9"
"616","Promotor500","H3K36me3",-20,0.998,"cluster 9"
"617","Promotor500","H3K36me3",-20,0.998,"cluster 9"
"618","Promotor500","H3K36me3",-20,0.998,"cluster 9"
"619","Promotor500","H3K36me3",-20,0.326,"cluster 9"
"620","Promotor500","H3K36me3",-20,0,"cluster 9"
"621","Promotor500","H3K36me3",-20,0,"cluster 9"
"622","Promotor500","H3K36me3",-20,0,"cluster 9"
"623","Promotor500","H3K36me3",-20,0,"cluster 9"
"624","Promotor500","H3K36me3",-20,0,"cluster 9"
"625","Promotor500","H3K36me3",-20,0,"cluster 9"
"626","Promotor500","H3K36me3",-20,0,"cluster 9"
"627","Promotor500","H3K36me3",-20,0.672,"cluster 9"
"628","Promotor500","H3K36me3",-20,0,"cluster 9"
"629","Promotor500","H3K36me3",-20,0,"cluster 9"
"630","Promotor500","H3K36me3",-20,0,"cluster 9"
"631","Promotor500","H3K36me3",-20,0,"cluster 9"
"632","Promotor500","H3K36me3",-20,0,"cluster 9"
"633","Promotor500","H3K36me3",-20,0,"cluster 9"
"634","Promotor500","H3K36me3",-20,0.672,"cluster 9"
"635","Promotor500","H3K36me3",-20,0,"cluster 9"
"636","Promotor500","H3K36me3",-20,0,"cluster 9"
"637","Promotor500","H3K36me3",-20,0,"cluster 9"
"638","Promotor500","H3K36me3",-20,0,"cluster 9"
"639","Promotor500","H3K36me3",-20,0,"cluster 9"
"640","Promotor500","H3K36me3",-20,0.672,"cluster 9"
"641","Promotor500","H3K36me3",-20,0,"cluster 9"
"642","Promotor500","H3K36me3",-20,0,"cluster 9"
"643","Promotor500","H3K36me3",-20,0,"cluster 9"
"644","Promotor500","H3K36me3",-20,0,"cluster 9"
"645","Promotor500","H3K36me3",-20,0.672,"cluster 9"
"646","Promotor500","H3K36me3",-20,0,"cluster 9"
"647","Promotor500","H3K36me3",-20,0,"cluster 9"
"648","Promotor500","H3K36me3",-20,0,"cluster 9"
"649","Promotor500","H3K36me3",-20,0.672,"cluster 9"
"650","Promotor500","H3K36me3",-20,0,"cluster 9"
"651","Promotor500","H3K36me3",-20,0,"cluster 9"
"652","Promotor500","H3K36me3",-20,0.672,"cluster 9"
"653","Promotor500","H3K36me3",-20,0,"cluster 9"
"654","Promotor500","H3K36me3",-20,0.672,"cluster 9"
"655","Promotor500","H3K36me3",-20,0.672,"cluster 9"
"656","Promotor500","H3K36me3",-20,0,"cluster 10"
"657","Promotor500","H3K36me3",-20,0,"cluster 11"
"658","Promotor500","H3K36me3",-20,0.742,"cluster 12"
"659","Promotor500","H3K36me3",-20,0,"cluster 15"
"660","Promotor500","H3K36me3",-20,0,"cluster 17"
"661","Promotor500","H3K36me3",-20,0.492,"cluster 18"
"662","Promotor500","H3K36me3",-20,0.18,"cluster 18"
"663","Promotor500","H3K36me3",-20,0,"cluster 18"
"664","Promotor500","H3K36me3",-20,0,"cluster 18"
"665","Promotor500","H3K36me3",-20,0,"cluster 18"
"666","Promotor500","H3K36me3",-20,0,"cluster 18"
"667","Promotor500","H3K36me3",-20,0,"cluster 18"
"668","Promotor500","H3K36me3",-20,0,"cluster 18"
"669","Promotor500","H3K36me3",-20,0.312,"cluster 18"
"670","Promotor500","H3K36me3",-20,0.492,"cluster 18"
"671","Promotor500","H3K36me3",-20,0.492,"cluster 18"
"672","Promotor500","H3K36me3",-20,0.492,"cluster 18"
"673","Promotor500","H3K36me3",-20,0.492,"cluster 18"
"674","Promotor500","H3K36me3",-20,0.492,"cluster 18"
"675","Promotor500","H3K36me3",-20,0.492,"cluster 18"
"676","Promotor500","H3K36me3",-20,0.18,"cluster 18"
"677","Promotor500","H3K36me3",-20,0.18,"cluster 18"
"678","Promotor500","H3K36me3",-20,0.18,"cluster 18"
"679","Promotor500","H3K36me3",-20,0.18,"cluster 18"
"680","Promotor500","H3K36me3",-20,0.18,"cluster 18"
"681","Promotor500","H3K36me3",-20,0.18,"cluster 18"
"682","Promotor500","H3K36me3",-20,0,"cluster 18"
"683","Promotor500","H3K36me3",-20,0,"cluster 18"
"684","Promotor500","H3K36me3",-20,0,"cluster 18"
"685","Promotor500","H3K36me3",-20,0,"cluster 18"
"686","Promotor500","H3K36me3",-20,0,"cluster 18"
"687","Promotor500","H3K36me3",-20,0,"cluster 18"
"688","Promotor500","H3K36me3",-20,0,"cluster 18"
"689","Promotor500","H3K36me3",-20,0,"cluster 18"
"690","Promotor500","H3K36me3",-20,0,"cluster 18"
"691","Promotor500","H3K36me3",-20,0,"cluster 18"
"692","Promotor500","H3K36me3",-20,0,"cluster 18"
"693","Promotor500","H3K36me3",-20,0,"cluster 18"
"694","Promotor500","H3K36me3",-20,0,"cluster 18"
"695","Promotor500","H3K36me3",-20,0,"cluster 18"
"696","Promotor500","H3K36me3",-20,0,"cluster 18"
"697","Promotor500","H3K36me3",-20,0,"cluster 19"
"698","Promotor500","H3K36me3",-20,0.006,"cluster 19"
"699","Promotor500","H3K36me3",-20,0,"cluster 19"
"700","Promotor500","H3K36me3",-20,0.006,"cluster 19"
"701","Promotor500","H3K36me3",-20,0,"cluster 19"
"702","Promotor500","H3K36me3",-20,0.006,"cluster 19"
"703","Promotor500","H3K36me3",-20,0,"cluster 20"
"704","Promotor500","H3K36me3",-20,0,"cluster 21"
"705","Promotor500","H3K36me3",-20,0.098,"cluster 22"
"706","Promotor500","H3K36me3",-20,0.098,"cluster 22"
"707","Promotor500","H3K36me3",-20,0,"cluster 22"
"708","Promotor500","H3K36me3",-20,0,"cluster 23"
"709","Promotor500","H3K36me3",-20,0,"cluster 23"
"710","Promotor500","H3K36me3",-20,0,"cluster 23"
"711","Promotor500","H3K36me3",-20,0.03,"cluster 24"
"712","Promotor500","H3K36me3",-20,0,"cluster 25"
"713","Promotor500","H3K36me3",-20,0,"cluster 25"
"714","Promotor500","H3K36me3",-20,0,"cluster 25"
"715","Promotor500","H3K36me3",-20,0,"cluster 25"
"716","Promotor500","H3K36me3",-20,0,"cluster 25"
"717","Promotor500","H3K36me3",-20,0,"cluster 25"
"718","Promotor500","H3K36me3",-20,0,"cluster 25"
"719","Promotor500","H3K36me3",-20,0,"cluster 25"
"720","Promotor500","H3K36me3",-20,0,"cluster 25"
"721","Promotor500","H3K36me3",-20,0,"cluster 25"
"722","Promotor500","H3K36me3",-20,0,"cluster 26"
"723","Promotor500","H3K36me3",-20,0.998,"cluster 26"
"724","Promotor500","H3K36me3",-20,0.998,"cluster 26"
"725","Promotor500","H3K36me3",-20,0.148,"cluster 27"
"726","Promotor500","H3K36me3",-20,0.85,"cluster 27"
"727","Promotor500","H3K36me3",-20,0.85,"cluster 27"
"728","Promotor500","H3K36me3",-20,0.998,"cluster 27"
"729","Promotor500","H3K36me3",-20,0.998,"cluster 27"
"730","Promotor500","H3K36me3",-20,0,"cluster 27"
"731","Promotor500","H3K36me3",-20,0,"cluster 28"
"732","Promotor500","H3K36me3",-20,0,"cluster 28"
"733","Promotor500","H3K36me3",-20,0,"cluster 28"
"734","Promotor500","H3K36me3",-20,0,"cluster 28"
"735","Promotor500","H3K36me3",-20,0.998,"cluster 28"
"736","Promotor500","H3K36me3",-20,0.998,"cluster 28"
"737","Promotor500","H3K36me3",-20,0,"cluster 28"
"738","Promotor500","H3K36me3",-20,0,"cluster 28"
"739","Promotor500","H3K36me3",-20,0,"cluster 28"
"740","Promotor500","H3K36me3",-20,0.998,"cluster 28"
"741","Promotor500","H3K36me3",-20,0.998,"cluster 28"
"742","Promotor500","H3K36me3",-20,0,"cluster 28"
"743","Promotor500","H3K36me3",-20,0,"cluster 28"
"744","Promotor500","H3K36me3",-20,0.998,"cluster 28"
"745","Promotor500","H3K36me3",-20,0.998,"cluster 28"
"746","Promotor500","H3K36me3",-20,0,"cluster 28"
"747","Promotor500","H3K36me3",-20,0.998,"cluster 28"
"748","Promotor500","H3K36me3",-20,0.998,"cluster 28"
"749","Promotor500","H3K36me3",-20,0.998,"cluster 28"
"750","Promotor500","H3K36me3",-20,0.998,"cluster 28"
"751","Promotor500","H3K36me3",-20,0,"cluster 28"
"752","Promotor500","H3K36me3",-20,0,"cluster 29"
"753","Promotor500","H3K36me3",-20,0,"cluster 30"
"754","Promotor500","H3K36me3",-20,0.136,"cluster 30"
"755","Promotor500","H3K36me3",-20,0.996,"cluster 30"
"756","Promotor500","H3K36me3",-20,0,"cluster 30"
"757","Promotor500","H3K36me3",-20,0.304,"cluster 30"
"758","Promotor500","H3K36me3",-20,0,"cluster 30"
"759","Promotor500","H3K36me3",-20,0.136,"cluster 30"
"760","Promotor500","H3K36me3",-20,0.996,"cluster 30"
"761","Promotor500","H3K36me3",-20,0,"cluster 30"
"762","Promotor500","H3K36me3",-20,0.304,"cluster 30"
"763","Promotor500","H3K36me3",-20,0,"cluster 30"
"764","Promotor500","H3K36me3",-20,0.86,"cluster 30"
"765","Promotor500","H3K36me3",-20,0.136,"cluster 30"
"766","Promotor500","H3K36me3",-20,0.168,"cluster 30"
"767","Promotor500","H3K36me3",-20,0.136,"cluster 30"
"768","Promotor500","H3K36me3",-20,0.996,"cluster 30"
"769","Promotor500","H3K36me3",-20,0.692,"cluster 30"
"770","Promotor500","H3K36me3",-20,0.996,"cluster 30"
"771","Promotor500","H3K36me3",-20,0.304,"cluster 30"
"772","Promotor500","H3K36me3",-20,0,"cluster 30"
"773","Promotor500","H3K36me3",-20,0.304,"cluster 30"
"774","Promotor500","H3K36me3",-20,0,"cluster 31"
"775","Promotor500","H3K36me3",-20,0,"cluster 31"
"776","Promotor500","H3K36me3",-20,0,"cluster 31"
"777","Promotor500","H3K36me3",-20,0.998,"cluster 32"
"778","Promotor500","H3K36me3",-20,0,"cluster 32"
"779","Promotor500","H3K36me3",-20,0.998,"cluster 32"
"780","Promotor500","H3K36me3",-20,0.034,"cluster 33"
"781","Gene20","H3K36me3",20,0,"cluster 1"
"782","Gene20","H3K36me3",20,0.113594040968343,"cluster 1"
"783","Gene20","H3K36me3",20,0,"cluster 1"
"784","Gene20","H3K36me3",20,0.113594040968343,"cluster 1"
"785","Gene20","H3K36me3",20,0,"cluster 1"
"786","Gene20","H3K36me3",20,0.113594040968343,"cluster 1"
"787","Gene20","H3K36me3",20,0,"cluster 2"
"788","Gene20","H3K36me3",20,1,"cluster 2"
"789","Gene20","H3K36me3",20,1,"cluster 2"
"790","Gene20","H3K36me3",20,1,"cluster 3"
"791","Gene20","H3K36me3",20,0.185463196851472,"cluster 4"
"792","Gene20","H3K36me3",20,0.157180675049539,"cluster 4"
"793","Gene20","H3K36me3",20,0.342643871901011,"cluster 4"
"794","Gene20","H3K36me3",20,1,"cluster 5"
"795","Gene20","H3K36me3",20,0,"cluster 5"
"796","Gene20","H3K36me3",20,0.737323224175837,"cluster 5"
"797","Gene20","H3K36me3",20,0,"cluster 5"
"798","Gene20","H3K36me3",20,0,"cluster 5"
"799","Gene20","H3K36me3",20,0,"cluster 5"
"800","Gene20","H3K36me3",20,0,"cluster 5"
"801","Gene20","H3K36me3",20,1,"cluster 5"
"802","Gene20","H3K36me3",20,0.262676775824163,"cluster 5"
"803","Gene20","H3K36me3",20,1,"cluster 5"
"804","Gene20","H3K36me3",20,1,"cluster 5"
"805","Gene20","H3K36me3",20,1,"cluster 5"
"806","Gene20","H3K36me3",20,1,"cluster 5"
"807","Gene20","H3K36me3",20,0.737323224175837,"cluster 5"
"808","Gene20","H3K36me3",20,0,"cluster 5"
"809","Gene20","H3K36me3",20,0,"cluster 5"
"810","Gene20","H3K36me3",20,0,"cluster 5"
"811","Gene20","H3K36me3",20,0,"cluster 5"
"812","Gene20","H3K36me3",20,0.737323224175837,"cluster 5"
"813","Gene20","H3K36me3",20,0.737323224175837,"cluster 5"
"814","Gene20","H3K36me3",20,0.737323224175837,"cluster 5"
"815","Gene20","H3K36me3",20,0.737323224175837,"cluster 5"
"816","Gene20","H3K36me3",20,0,"cluster 5"
"817","Gene20","H3K36me3",20,0,"cluster 5"
"818","Gene20","H3K36me3",20,0,"cluster 5"
"819","Gene20","H3K36me3",20,0,"cluster 5"
"820","Gene20","H3K36me3",20,0,"cluster 5"
"821","Gene20","H3K36me3",20,0,"cluster 5"
"822","Gene20","H3K36me3",20,0.366687383467144,"cluster 6"
"823","Gene20","H3K36me3",20,0.0711033378838823,"cluster 6"
"824","Gene20","H3K36me3",20,0.366687383467144,"cluster 6"
"825","Gene20","H3K36me3",20,0.295584045583261,"cluster 6"
"826","Gene20","H3K36me3",20,0,"cluster 6"
"827","Gene20","H3K36me3",20,0.295584045583261,"cluster 6"
"828","Gene20","H3K36me3",20,0.189111567782077,"cluster 7"
"829","Gene20","H3K36me3",20,0,"cluster 8"
"830","Gene20","H3K36me3",20,0.47077059344509,"cluster 8"
"831","Gene20","H3K36me3",20,0.06413091552421,"cluster 8"
"832","Gene20","H3K36me3",20,1,"cluster 8"
"833","Gene20","H3K36me3",20,0.0766432839697881,"cluster 8"
"834","Gene20","H3K36me3",20,1,"cluster 8"
"835","Gene20","H3K36me3",20,0.47077059344509,"cluster 8"
"836","Gene20","H3K36me3",20,0.06413091552421,"cluster 8"
"837","Gene20","H3K36me3",20,1,"cluster 8"
"838","Gene20","H3K36me3",20,0.0766432839697881,"cluster 8"
"839","Gene20","H3K36me3",20,1,"cluster 8"
"840","Gene20","H3K36me3",20,0.40663967792088,"cluster 8"
"841","Gene20","H3K36me3",20,0.52922940655491,"cluster 8"
"842","Gene20","H3K36me3",20,0.394127309475302,"cluster 8"
"843","Gene20","H3K36me3",20,0.52922940655491,"cluster 8"
"844","Gene20","H3K36me3",20,0.93586908447579,"cluster 8"
"845","Gene20","H3K36me3",20,0.0125123684455781,"cluster 8"
"846","Gene20","H3K36me3",20,0.93586908447579,"cluster 8"
"847","Gene20","H3K36me3",20,0.923356716030212,"cluster 8"
"848","Gene20","H3K36me3",20,0,"cluster 8"
"849","Gene20","H3K36me3",20,0.923356716030212,"cluster 8"
"850","Gene20","H3K36me3",20,0.233995584988962,"cluster 9"
"851","Gene20","H3K36me3",20,0.576281094848958,"cluster 9"
"852","Gene20","H3K36me3",20,0.233995584988962,"cluster 9"
