"","Region","Modification","Frequency","n","axisGroup","Expression","SampleGenes"
"6714","DownstreamIntergenic","H3K27me1",0,0,140,"Intermediate Expression","control5_Leaf"
"6715","DownstreamIntergenic","H4K16ac",0,0,140,"Intermediate Expression","control5_Leaf"
"6716","DownstreamIntergenic","H3K14ac",0,0,140,"Intermediate Expression","control5_Leaf"
"6717","DownstreamIntergenic","H2A",0,0,140,"Intermediate Expression","control5_Leaf"
"6718","DownstreamIntergenic","H3",0,0,140,"Intermediate Expression","control5_Leaf"
"6719","DownstreamIntergenic","H2A-X",0,0,140,"Intermediate Expression","control5_Leaf"
"6720","DownstreamIntergenic","H3K18ac",0,0,140,"Intermediate Expression","control5_Leaf"
"6721","UpstreamIntergenic","H3-3",0,0,-60,"High Expression","control5_Leaf"
"6722","UpstreamIntergenic","H3K9me2",0,0,-60,"High Expression","control5_Leaf"
"6723","UpstreamIntergenic","H3K27me3",0,0,-60,"High Expression","control5_Leaf"
"6724","UpstreamIntergenic","H2A-Z",0,0,-60,"High Expression","control5_Leaf"
"6725","UpstreamIntergenic","H2AK121ub",0,0,-60,"High Expression","control5_Leaf"
"6726","UpstreamIntergenic","H3ac",0,0,-60,"High Expression","control5_Leaf"
"6727","UpstreamIntergenic","H3K4me3",0,0,-60,"High Expression","control5_Leaf"
"6728","UpstreamIntergenic","H3K36me3",0,0,-60,"High Expression","control5_Leaf"
"6729","UpstreamIntergenic","H3K27ac",0,0,-60,"High Expression","control5_Leaf"
"6730","UpstreamIntergenic","H4K5ac",0,0,-60,"High Expression","control5_Leaf"
"6731","UpstreamIntergenic","H4K8ac",0,0,-60,"High Expression","control5_Leaf"
"6732","UpstreamIntergenic","H3-1",0,0,-60,"High Expression","control5_Leaf"
"6733","UpstreamIntergenic","H3K9ac",0,0,-60,"High Expression","control5_Leaf"
"6734","UpstreamIntergenic","H4K12ac",0,0,-60,"High Expression","control5_Leaf"
"6735","UpstreamIntergenic","H3K27me1",0,0,-60,"High Expression","control5_Leaf"
"6736","UpstreamIntergenic","H4K16ac",0,0,-60,"High Expression","control5_Leaf"
"6737","UpstreamIntergenic","H3K14ac",0,0,-60,"High Expression","control5_Leaf"
"6738","UpstreamIntergenic","H2A",0,0,-60,"High Expression","control5_Leaf"
"6739","UpstreamIntergenic","H3",0,0,-60,"High Expression","control5_Leaf"
"6740","UpstreamIntergenic","H2A-X",0,0,-60,"High Expression","control5_Leaf"
"6741","UpstreamIntergenic","H3K18ac",0,0,-60,"High Expression","control5_Leaf"
"6742","Promotor1000","H3-3",60,3,-40,"High Expression","control5_Leaf"
"6743","Promotor1000","H3K9me2",0,0,-40,"High Expression","control5_Leaf"
"6744","Promotor1000","H3K27me3",20,1,-40,"High Expression","control5_Leaf"
"6745","Promotor1000","H2A-Z",60,3,-40,"High Expression","control5_Leaf"
"6746","Promotor1000","H2AK121ub",40,2,-40,"High Expression","control5_Leaf"
"6747","Promotor1000","H3ac",0,0,-40,"High Expression","control5_Leaf"
"6748","Promotor1000","H3K4me3",60,3,-40,"High Expression","control5_Leaf"
"6749","Promotor1000","H3K36me3",20,1,-40,"High Expression","control5_Leaf"
"6750","Promotor1000","H3K27ac",0,0,-40,"High Expression","control5_Leaf"
"6751","Promotor1000","H4K5ac",40,2,-40,"High Expression","control5_Leaf"
"6752","Promotor1000","H4K8ac",40,2,-40,"High Expression","control5_Leaf"
"6753","Promotor1000","H3-1",40,2,-40,"High Expression","control5_Leaf"
"6754","Promotor1000","H3K9ac",60,3,-40,"High Expression","control5_Leaf"
"6755","Promotor1000","H4K12ac",40,2,-40,"High Expression","control5_Leaf"
"6756","Promotor1000","H3K27me1",60,3,-40,"High Expression","control5_Leaf"
"6757","Promotor1000","H4K16ac",40,2,-40,"High Expression","control5_Leaf"
"6758","Promotor1000","H3K14ac",40,2,-40,"High Expression","control5_Leaf"
"6759","Promotor1000","H2A",20,1,-40,"High Expression","control5_Leaf"
"6760","Promotor1000","H3",0,0,-40,"High Expression","control5_Leaf"
"6761","Promotor1000","H2A-X",0,0,-40,"High Expression","control5_Leaf"
"6762","Promotor1000","H3K18ac",0,0,-40,"High Expression","control5_Leaf"
"6763","Promotor500","H3-3",40,2,-20,"High Expression","control5_Leaf"
"6764","Promotor500","H3K9me2",0,0,-20,"High Expression","control5_Leaf"
"6765","Promotor500","H3K27me3",20,1,-20,"High Expression","control5_Leaf"
"6766","Promotor500","H2A-Z",80,4,-20,"High Expression","control5_Leaf"
"6767","Promotor500","H2AK121ub",20,1,-20,"High Expression","control5_Leaf"
"6768","Promotor500","H3ac",0,0,-20,"High Expression","control5_Leaf"
"6769","Promotor500","H3K4me3",60,3,-20,"High Expression","control5_Leaf"
"6770","Promotor500","H3K36me3",40,2,-20,"High Expression","control5_Leaf"
"6771","Promotor500","H3K27ac",0,0,-20,"High Expression","control5_Leaf"
"6772","Promotor500","H4K5ac",20,1,-20,"High Expression","control5_Leaf"
"6773","Promotor500","H4K8ac",20,1,-20,"High Expression","control5_Leaf"
"6774","Promotor500","H3-1",20,1,-20,"High Expression","control5_Leaf"
"6775","Promotor500","H3K9ac",80,4,-20,"High Expression","control5_Leaf"
"6776","Promotor500","H4K12ac",20,1,-20,"High Expression","control5_Leaf"
"6777","Promotor500","H3K27me1",20,1,-20,"High Expression","control5_Leaf"
"6778","Promotor500","H4K16ac",20,1,-20,"High Expression","control5_Leaf"
"6779","Promotor500","H3K14ac",20,1,-20,"High Expression","control5_Leaf"
"6780","Promotor500","H2A",0,0,-20,"High Expression","control5_Leaf"
"6781","Promotor500","H3",0,0,-20,"High Expression","control5_Leaf"
"6782","Promotor500","H2A-X",0,0,-20,"High Expression","control5_Leaf"
"6783","Promotor500","H3K18ac",0,0,-20,"High Expression","control5_Leaf"
"6784","Gene20","H3-3",0,0,20,"High Expression","control5_Leaf"
"6785","Gene20","H3K9me2",0,0,20,"High Expression","control5_Leaf"
"6786","Gene20","H3K27me3",40,2,20,"High Expression","control5_Leaf"
"6787","Gene20","H2A-Z",100,5,20,"High Expression","control5_Leaf"
"6788","Gene20","H2AK121ub",80,4,20,"High Expression","control5_Leaf"
"6789","Gene20","H3ac",0,0,20,"High Expression","control5_Leaf"
"6790","Gene20","H3K4me3",100,5,20,"High Expression","control5_Leaf"
"6791","Gene20","H3K36me3",100,5,20,"High Expression","control5_Leaf"
"6792","Gene20","H3K27ac",80,4,20,"High Expression","control5_Leaf"
"6793","Gene20","H4K5ac",100,5,20,"High Expression","control5_Leaf"
"6794","Gene20","H4K8ac",100,5,20,"High Expression","control5_Leaf"
"6795","Gene20","H3-1",20,1,20,"High Expression","control5_Leaf"
"6796","Gene20","H3K9ac",100,5,20,"High Expression","control5_Leaf"
"6797","Gene20","H4K12ac",100,5,20,"High Expression","control5_Leaf"
"6798","Gene20","H3K27me1",0,0,20,"High Expression","control5_Leaf"
"6799","Gene20","H4K16ac",100,5,20,"High Expression","control5_Leaf"
"6800","Gene20","H3K14ac",100,5,20,"High Expression","control5_Leaf"
"6801","Gene20","H2A",20,1,20,"High Expression","control5_Leaf"
"6802","Gene20","H3",0,0,20,"High Expression","control5_Leaf"
"6803","Gene20","H2A-X",0,0,20,"High Expression","control5_Leaf"
"6804","Gene20","H3K18ac",40,2,20,"High Expression","control5_Leaf"
"6805","Gene40","H3-3",20,1,40,"High Expression","control5_Leaf"
"6806","Gene40","H3K9me2",0,0,40,"High Expression","control5_Leaf"
"6807","Gene40","H3K27me3",40,2,40,"High Expression","control5_Leaf"
"6808","Gene40","H2A-Z",100,5,40,"High Expression","control5_Leaf"
"6809","Gene40","H2AK121ub",60,3,40,"High Expression","control5_Leaf"
"6810","Gene40","H3ac",0,0,40,"High Expression","control5_Leaf"
"6811","Gene40","H3K4me3",100,5,40,"High Expression","control5_Leaf"
"6812","Gene40","H3K36me3",100,5,40,"High Expression","control5_Leaf"
"6813","Gene40","H3K27ac",60,3,40,"High Expression","control5_Leaf"
"6814","Gene40","H4K5ac",100,5,40,"High Expression","control5_Leaf"
"6815","Gene40","H4K8ac",100,5,40,"High Expression","control5_Leaf"
"6816","Gene40","H3-1",20,1,40,"High Expression","control5_Leaf"
"6817","Gene40","H3K9ac",100,5,40,"High Expression","control5_Leaf"
"6818","Gene40","H4K12ac",100,5,40,"High Expression","control5_Leaf"
"6819","Gene40","H3K27me1",0,0,40,"High Expression","control5_Leaf"
"6820","Gene40","H4K16ac",100,5,40,"High Expression","control5_Leaf"
"6821","Gene40","H3K14ac",80,4,40,"High Expression","control5_Leaf"
"6822","Gene40","H2A",60,3,40,"High Expression","control5_Leaf"
"6823","Gene40","H3",0,0,40,"High Expression","control5_Leaf"
"6824","Gene40","H2A-X",0,0,40,"High Expression","control5_Leaf"
"6825","Gene40","H3K18ac",60,3,40,"High Expression","control5_Leaf"
"6826","Gene60","H3-3",100,5,60,"High Expression","control5_Leaf"
"6827","Gene60","H3K9me2",0,0,60,"High Expression","control5_Leaf"
"6828","Gene60","H3K27me3",20,1,60,"High Expression","control5_Leaf"
"6829","Gene60","H2A-Z",40,2,60,"High Expression","control5_Leaf"
"6830","Gene60","H2AK121ub",40,2,60,"High Expression","control5_Leaf"
"6831","Gene60","H3ac",0,0,60,"High Expression","control5_Leaf"
"6832","Gene60","H3K4me3",100,5,60,"High Expression","control5_Leaf"
"6833","Gene60","H3K36me3",100,5,60,"High Expression","control5_Leaf"
"6834","Gene60","H3K27ac",60,3,60,"High Expression","control5_Leaf"
"6835","Gene60","H4K5ac",40,2,60,"High Expression","control5_Leaf"
"6836","Gene60","H4K8ac",60,3,60,"High Expression","control5_Leaf"
"6837","Gene60","H3-1",20,1,60,"High Expression","control5_Leaf"
"6838","Gene60","H3K9ac",60,3,60,"High Expression","control5_Leaf"
"6839","Gene60","H4K12ac",60,3,60,"High Expression","control5_Leaf"
"6840","Gene60","H3K27me1",0,0,60,"High Expression","control5_Leaf"
"6841","Gene60","H4K16ac",60,3,60,"High Expression","control5_Leaf"
"6842","Gene60","H3K14ac",60,3,60,"High Expression","control5_Leaf"
"6843","Gene60","H2A",80,4,60,"High Expression","control5_Leaf"
"6844","Gene60","H3",0,0,60,"High Expression","control5_Leaf"
"6845","Gene60","H2A-X",0,0,60,"High Expression","control5_Leaf"
"6846","Gene60","H3K18ac",20,1,60,"High Expression","control5_Leaf"
"6847","Gene80","H3-3",100,5,80,"High Expression","control5_Leaf"
"6848","Gene80","H3K9me2",0,0,80,"High Expression","control5_Leaf"
"6849","Gene80","H3K27me3",20,1,80,"High Expression","control5_Leaf"
"6850","Gene80","H2A-Z",40,2,80,"High Expression","control5_Leaf"
"6851","Gene80","H2AK121ub",40,2,80,"High Expression","control5_Leaf"
"6852","Gene80","H3ac",0,0,80,"High Expression","control5_Leaf"
"6853","Gene80","H3K4me3",60,3,80,"High Expression","control5_Leaf"
"6854","Gene80","H3K36me3",100,5,80,"High Expression","control5_Leaf"
"6855","Gene80","H3K27ac",60,3,80,"High Expression","control5_Leaf"
"6856","Gene80","H4K5ac",20,1,80,"High Expression","control5_Leaf"
"6857","Gene80","H4K8ac",60,3,80,"High Expression","control5_Leaf"
"6858","Gene80","H3-1",0,0,80,"High Expression","control5_Leaf"
"6859","Gene80","H3K9ac",60,3,80,"High Expression","control5_Leaf"
"6860","Gene80","H4K12ac",60,3,80,"High Expression","control5_Leaf"
"6861","Gene80","H3K27me1",0,0,80,"High Expression","control5_Leaf"
"6862","Gene80","H4K16ac",60,3,80,"High Expression","control5_Leaf"
"6863","Gene80","H3K14ac",40,2,80,"High Expression","control5_Leaf"
"6864","Gene80","H2A",60,3,80,"High Expression","control5_Leaf"
"6865","Gene80","H3",0,0,80,"High Expression","control5_Leaf"
"6866","Gene80","H2A-X",20,1,80,"High Expression","control5_Leaf"
"6867","Gene80","H3K18ac",20,1,80,"High Expression","control5_Leaf"
"6868","Gene100","H3-3",60,3,100,"High Expression","control5_Leaf"
"6869","Gene100","H3K9me2",0,0,100,"High Expression","control5_Leaf"
"6870","Gene100","H3K27me3",20,1,100,"High Expression","control5_Leaf"
"6871","Gene100","H2A-Z",20,1,100,"High Expression","control5_Leaf"
"6872","Gene100","H2AK121ub",40,2,100,"High Expression","control5_Leaf"
"6873","Gene100","H3ac",0,0,100,"High Expression","control5_Leaf"
"6874","Gene100","H3K4me3",40,2,100,"High Expression","control5_Leaf"
"6875","Gene100","H3K36me3",60,3,100,"High Expression","control5_Leaf"
"6876","Gene100","H3K27ac",40,2,100,"High Expression","control5_Leaf"
"6877","Gene100","H4K5ac",0,0,100,"High Expression","control5_Leaf"
"6878","Gene100","H4K8ac",20,1,100,"High Expression","control5_Leaf"
"6879","Gene100","H3-1",0,0,100,"High Expression","control5_Leaf"
"6880","Gene100","H3K9ac",60,3,100,"High Expression","control5_Leaf"
"6881","Gene100","H4K12ac",40,2,100,"High Expression","control5_Leaf"
"6882","Gene100","H3K27me1",0,0,100,"High Expression","control5_Leaf"
"6883","Gene100","H4K16ac",40,2,100,"High Expression","control5_Leaf"
"6884","Gene100","H3K14ac",20,1,100,"High Expression","control5_Leaf"
"6885","Gene100","H2A",40,2,100,"High Expression","control5_Leaf"
"6886","Gene100","H3",0,0,100,"High Expression","control5_Leaf"
"6887","Gene100","H2A-X",0,0,100,"High Expression","control5_Leaf"
"6888","Gene100","H3K18ac",0,0,100,"High Expression","control5_Leaf"
"6889","Downstream","H3-3",0,0,120,"High Expression","control5_Leaf"
"6890","Downstream","H3K9me2",0,0,120,"High Expression","control5_Leaf"
"6891","Downstream","H3K27me3",20,1,120,"High Expression","control5_Leaf"
"6892","Downstream","H2A-Z",0,0,120,"High Expression","control5_Leaf"
"6893","Downstream","H2AK121ub",20,1,120,"High Expression","control5_Leaf"
"6894","Downstream","H3ac",0,0,120,"High Expression","control5_Leaf"
"6895","Downstream","H3K4me3",20,1,120,"High Expression","control5_Leaf"
"6896","Downstream","H3K36me3",0,0,120,"High Expression","control5_Leaf"
"6897","Downstream","H3K27ac",0,0,120,"High Expression","control5_Leaf"
"6898","Downstream","H4K5ac",0,0,120,"High Expression","control5_Leaf"
"6899","Downstream","H4K8ac",0,0,120,"High Expression","control5_Leaf"
"6900","Downstream","H3-1",0,0,120,"High Expression","control5_Leaf"
"6901","Downstream","H3K9ac",40,2,120,"High Expression","control5_Leaf"
"6902","Downstream","H4K12ac",0,0,120,"High Expression","control5_Leaf"
"6903","Downstream","H3K27me1",0,0,120,"High Expression","control5_Leaf"
"6904","Downstream","H4K16ac",0,0,120,"High Expression","control5_Leaf"
"6905","Downstream","H3K14ac",0,0,120,"High Expression","control5_Leaf"
"6906","Downstream","H2A",20,1,120,"High Expression","control5_Leaf"
"6907","Downstream","H3",0,0,120,"High Expression","control5_Leaf"
"6908","Downstream","H2A-X",0,0,120,"High Expression","control5_Leaf"
"6909","Downstream","H3K18ac",0,0,120,"High Expression","control5_Leaf"
"6910","DownstreamIntergenic","H3-3",0,0,140,"High Expression","control5_Leaf"
"6911","DownstreamIntergenic","H3K9me2",0,0,140,"High Expression","control5_Leaf"
"6912","DownstreamIntergenic","H3K27me3",40,2,140,"High Expression","control5_Leaf"
"6913","DownstreamIntergenic","H2A-Z",0,0,140,"High Expression","control5_Leaf"
"6914","DownstreamIntergenic","H2AK121ub",20,1,140,"High Expression","control5_Leaf"
"6915","DownstreamIntergenic","H3ac",0,0,140,"High Expression","control5_Leaf"
"6916","DownstreamIntergenic","H3K4me3",0,0,140,"High Expression","control5_Leaf"
"6917","DownstreamIntergenic","H3K36me3",0,0,140,"High Expression","control5_Leaf"
"6918","DownstreamIntergenic","H3K27ac",0,0,140,"High Expression","control5_Leaf"
"6919","DownstreamIntergenic","H4K5ac",0,0,140,"High Expression","control5_Leaf"
"6920","DownstreamIntergenic","H4K8ac",0,0,140,"High Expression","control5_Leaf"
"6921","DownstreamIntergenic","H3-1",0,0,140,"High Expression","control5_Leaf"
"6922","DownstreamIntergenic","H3K9ac",20,1,140,"High Expression","control5_Leaf"
"6923","DownstreamIntergenic","H4K12ac",0,0,140,"High Expression","control5_Leaf"
"6924","DownstreamIntergenic","H3K27me1",0,0,140,"High Expression","control5_Leaf"
"6925","DownstreamIntergenic","H4K16ac",0,0,140,"High Expression","control5_Leaf"
"6926","DownstreamIntergenic","H3K14ac",0,0,140,"High Expression","control5_Leaf"
"6927","DownstreamIntergenic","H2A",0,0,140,"High Expression","control5_Leaf"
"6928","DownstreamIntergenic","H3",0,0,140,"High Expression","control5_Leaf"
"6929","DownstreamIntergenic","H2A-X",0,0,140,"High Expression","control5_Leaf"
"6930","DownstreamIntergenic","H3K18ac",0,0,140,"High Expression","control5_Leaf"
"6931","UpstreamIntergenic","H3-3",0,0,-60,"V.High Expression","control5_Leaf"
"6932","UpstreamIntergenic","H3K9me2",0,0,-60,"V.High Expression","control5_Leaf"
"6933","UpstreamIntergenic","H3K27me3",0,0,-60,"V.High Expression","control5_Leaf"
"6934","UpstreamIntergenic","H2A-Z",0,0,-60,"V.High Expression","control5_Leaf"
"6935","UpstreamIntergenic","H2AK121ub",0,0,-60,"V.High Expression","control5_Leaf"
"6936","UpstreamIntergenic","H3ac",0,0,-60,"V.High Expression","control5_Leaf"
"6937","UpstreamIntergenic","H3K4me3",0,0,-60,"V.High Expression","control5_Leaf"
"6938","UpstreamIntergenic","H3K36me3",0,0,-60,"V.High Expression","control5_Leaf"
"6939","UpstreamIntergenic","H3K27ac",0,0,-60,"V.High Expression","control5_Leaf"
"6940","UpstreamIntergenic","H4K5ac",0,0,-60,"V.High Expression","control5_Leaf"
"6941","UpstreamIntergenic","H4K8ac",0,0,-60,"V.High Expression","control5_Leaf"
"6942","UpstreamIntergenic","H3-1",0,0,-60,"V.High Expression","control5_Leaf"
"6943","UpstreamIntergenic","H3K9ac",0,0,-60,"V.High Expression","control5_Leaf"
"6944","UpstreamIntergenic","H4K12ac",0,0,-60,"V.High Expression","control5_Leaf"
"6945","UpstreamIntergenic","H3K27me1",0,0,-60,"V.High Expression","control5_Leaf"
"6946","UpstreamIntergenic","H4K16ac",0,0,-60,"V.High Expression","control5_Leaf"
"6947","UpstreamIntergenic","H3K14ac",0,0,-60,"V.High Expression","control5_Leaf"
"6948","UpstreamIntergenic","H2A",0,0,-60,"V.High Expression","control5_Leaf"
"6949","UpstreamIntergenic","H3",0,0,-60,"V.High Expression","control5_Leaf"
"6950","UpstreamIntergenic","H2A-X",0,0,-60,"V.High Expression","control5_Leaf"
"6951","UpstreamIntergenic","H3K18ac",0,0,-60,"V.High Expression","control5_Leaf"
"6952","Promotor1000","H3-3",75,3,-40,"V.High Expression","control5_Leaf"
"6953","Promotor1000","H3K9me2",0,0,-40,"V.High Expression","control5_Leaf"
"6954","Promotor1000","H3K27me3",0,0,-40,"V.High Expression","control5_Leaf"
"6955","Promotor1000","H2A-Z",25,1,-40,"V.High Expression","control5_Leaf"
"6956","Promotor1000","H2AK121ub",50,2,-40,"V.High Expression","control5_Leaf"
"6957","Promotor1000","H3ac",0,0,-40,"V.High Expression","control5_Leaf"
"6958","Promotor1000","H3K4me3",25,1,-40,"V.High Expression","control5_Leaf"
"6959","Promotor1000","H3K36me3",0,0,-40,"V.High Expression","control5_Leaf"
"6960","Promotor1000","H3K27ac",25,1,-40,"V.High Expression","control5_Leaf"
"6961","Promotor1000","H4K5ac",50,2,-40,"V.High Expression","control5_Leaf"
"6962","Promotor1000","H4K8ac",50,2,-40,"V.High Expression","control5_Leaf"
"6963","Promotor1000","H3-1",0,0,-40,"V.High Expression","control5_Leaf"
"6964","Promotor1000","H3K9ac",50,2,-40,"V.High Expression","control5_Leaf"
"6965","Promotor1000","H4K12ac",50,2,-40,"V.High Expression","control5_Leaf"
"6966","Promotor1000","H3K27me1",25,1,-40,"V.High Expression","control5_Leaf"
