"","Region","Modification","Proportion","axisGroup","Expression","SampleGenes"
"321","Promotor1000","H3K27me1",0,-40,"Intermediate Expression","control6_Seedling"
"322","Promotor1000","H3K27me1",0,-40,"Intermediate Expression","control6_Seedling"
"323","Promotor1000","H3K27me1",0,-40,"Intermediate Expression","control6_Seedling"
"324","Promotor1000","H3K27me1",0,-40,"Intermediate Expression","control6_Seedling"
"325","Promotor1000","H4K16ac",0,-40,"Intermediate Expression","control6_Seedling"
"326","Promotor1000","H4K16ac",0,-40,"Intermediate Expression","control6_Seedling"
"327","Promotor1000","H4K16ac",0,-40,"Intermediate Expression","control6_Seedling"
"328","Promotor1000","H4K16ac",0.5,-40,"Intermediate Expression","control6_Seedling"
"329","Promotor1000","H4K16ac",0,-40,"Intermediate Expression","control6_Seedling"
"330","Promotor1000","H4K16ac",0,-40,"Intermediate Expression","control6_Seedling"
"331","Promotor1000","H4K16ac",0,-40,"Intermediate Expression","control6_Seedling"
"332","Promotor1000","H4K16ac",0,-40,"Intermediate Expression","control6_Seedling"
"333","Promotor1000","H4K16ac",0,-40,"Intermediate Expression","control6_Seedling"
"334","Promotor1000","H3K14ac",0,-40,"Intermediate Expression","control6_Seedling"
"335","Promotor1000","H3K14ac",0,-40,"Intermediate Expression","control6_Seedling"
"336","Promotor1000","H3K14ac",0,-40,"Intermediate Expression","control6_Seedling"
"337","Promotor1000","H3K14ac",0.157,-40,"Intermediate Expression","control6_Seedling"
"338","Promotor1000","H3K14ac",0.172,-40,"Intermediate Expression","control6_Seedling"
"339","Promotor1000","H3K14ac",0.312,-40,"Intermediate Expression","control6_Seedling"
"340","Promotor1000","H3K14ac",0,-40,"Intermediate Expression","control6_Seedling"
"341","Promotor1000","H3K14ac",0,-40,"Intermediate Expression","control6_Seedling"
"342","Promotor1000","H3K14ac",0,-40,"Intermediate Expression","control6_Seedling"
"343","Promotor1000","H2A",0,-40,"Intermediate Expression","control6_Seedling"
"344","Promotor1000","H2A",0,-40,"Intermediate Expression","control6_Seedling"
"345","Promotor1000","H2A",0,-40,"Intermediate Expression","control6_Seedling"
"346","Promotor1000","H2A",0,-40,"Intermediate Expression","control6_Seedling"
"347","Promotor1000","H2A",0,-40,"Intermediate Expression","control6_Seedling"
"348","Promotor1000","H2A",0,-40,"Intermediate Expression","control6_Seedling"
"349","Promotor1000","H2A",0,-40,"Intermediate Expression","control6_Seedling"
"350","Promotor1000","H2A",0,-40,"Intermediate Expression","control6_Seedling"
"351","Promotor1000","H2A",0,-40,"Intermediate Expression","control6_Seedling"
"352","Promotor1000","H3",0,-40,"Intermediate Expression","control6_Seedling"
"353","Promotor1000","H3",0,-40,"Intermediate Expression","control6_Seedling"
"354","Promotor1000","H3",0,-40,"Intermediate Expression","control6_Seedling"
"355","Promotor1000","H3",0.147,-40,"Intermediate Expression","control6_Seedling"
"356","Promotor1000","H3",0,-40,"Intermediate Expression","control6_Seedling"
"357","Promotor1000","H3",0,-40,"Intermediate Expression","control6_Seedling"
"358","Promotor1000","H3",0,-40,"Intermediate Expression","control6_Seedling"
"359","Promotor1000","H3",0,-40,"Intermediate Expression","control6_Seedling"
"360","Promotor1000","H3",0,-40,"Intermediate Expression","control6_Seedling"
"361","Promotor1000","H2A-X",0,-40,"Intermediate Expression","control6_Seedling"
"362","Promotor1000","H2A-X",0,-40,"Intermediate Expression","control6_Seedling"
"363","Promotor1000","H2A-X",0,-40,"Intermediate Expression","control6_Seedling"
"364","Promotor1000","H2A-X",0,-40,"Intermediate Expression","control6_Seedling"
"365","Promotor1000","H2A-X",0,-40,"Intermediate Expression","control6_Seedling"
"366","Promotor1000","H2A-X",0,-40,"Intermediate Expression","control6_Seedling"
"367","Promotor1000","H2A-X",0,-40,"Intermediate Expression","control6_Seedling"
"368","Promotor1000","H2A-X",0,-40,"Intermediate Expression","control6_Seedling"
"369","Promotor1000","H2A-X",0,-40,"Intermediate Expression","control6_Seedling"
"370","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","control6_Seedling"
"371","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","control6_Seedling"
"372","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","control6_Seedling"
"373","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","control6_Seedling"
"374","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","control6_Seedling"
"375","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","control6_Seedling"
"376","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","control6_Seedling"
"377","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","control6_Seedling"
"378","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","control6_Seedling"
"379","Promotor500","H3-3",0,-20,"Intermediate Expression","control6_Seedling"
"380","Promotor500","H3-3",0,-20,"Intermediate Expression","control6_Seedling"
"381","Promotor500","H3-3",0,-20,"Intermediate Expression","control6_Seedling"
"382","Promotor500","H3-3",0.508,-20,"Intermediate Expression","control6_Seedling"
"383","Promotor500","H3-3",0,-20,"Intermediate Expression","control6_Seedling"
"384","Promotor500","H3-3",0,-20,"Intermediate Expression","control6_Seedling"
"385","Promotor500","H3-3",0,-20,"Intermediate Expression","control6_Seedling"
"386","Promotor500","H3-3",0,-20,"Intermediate Expression","control6_Seedling"
"387","Promotor500","H3-3",0,-20,"Intermediate Expression","control6_Seedling"
"388","Promotor500","H3K9me2",0,-20,"Intermediate Expression","control6_Seedling"
"389","Promotor500","H3K9me2",0,-20,"Intermediate Expression","control6_Seedling"
"390","Promotor500","H3K9me2",0,-20,"Intermediate Expression","control6_Seedling"
"391","Promotor500","H3K9me2",0,-20,"Intermediate Expression","control6_Seedling"
"392","Promotor500","H3K9me2",0,-20,"Intermediate Expression","control6_Seedling"
"393","Promotor500","H3K9me2",0,-20,"Intermediate Expression","control6_Seedling"
"394","Promotor500","H3K9me2",0,-20,"Intermediate Expression","control6_Seedling"
"395","Promotor500","H3K9me2",0,-20,"Intermediate Expression","control6_Seedling"
"396","Promotor500","H3K9me2",0,-20,"Intermediate Expression","control6_Seedling"
"397","Promotor500","H3K27me3",0,-20,"Intermediate Expression","control6_Seedling"
"398","Promotor500","H3K27me3",0,-20,"Intermediate Expression","control6_Seedling"
"399","Promotor500","H3K27me3",0,-20,"Intermediate Expression","control6_Seedling"
"400","Promotor500","H3K27me3",0.08,-20,"Intermediate Expression","control6_Seedling"
"401","Promotor500","H3K27me3",0,-20,"Intermediate Expression","control6_Seedling"
"402","Promotor500","H3K27me3",0.372,-20,"Intermediate Expression","control6_Seedling"
"403","Promotor500","H3K27me3",0,-20,"Intermediate Expression","control6_Seedling"
"404","Promotor500","H3K27me3",0,-20,"Intermediate Expression","control6_Seedling"
"405","Promotor500","H3K27me3",0,-20,"Intermediate Expression","control6_Seedling"
"406","Promotor500","H2A-Z",0.998,-20,"Intermediate Expression","control6_Seedling"
"407","Promotor500","H2A-Z",0.158,-20,"Intermediate Expression","control6_Seedling"
"408","Promotor500","H2A-Z",0,-20,"Intermediate Expression","control6_Seedling"
"409","Promotor500","H2A-Z",0.998,-20,"Intermediate Expression","control6_Seedling"
"410","Promotor500","H2A-Z",0.998,-20,"Intermediate Expression","control6_Seedling"
"411","Promotor500","H2A-Z",0.298,-20,"Intermediate Expression","control6_Seedling"
"412","Promotor500","H2A-Z",0,-20,"Intermediate Expression","control6_Seedling"
"413","Promotor500","H2A-Z",0,-20,"Intermediate Expression","control6_Seedling"
"414","Promotor500","H2A-Z",0,-20,"Intermediate Expression","control6_Seedling"
"415","Promotor500","H2AK121ub",0,-20,"Intermediate Expression","control6_Seedling"
"416","Promotor500","H2AK121ub",0,-20,"Intermediate Expression","control6_Seedling"
"417","Promotor500","H2AK121ub",0.162,-20,"Intermediate Expression","control6_Seedling"
"418","Promotor500","H2AK121ub",0.208,-20,"Intermediate Expression","control6_Seedling"
"419","Promotor500","H2AK121ub",0.358,-20,"Intermediate Expression","control6_Seedling"
"420","Promotor500","H2AK121ub",0.058,-20,"Intermediate Expression","control6_Seedling"
"421","Promotor500","H2AK121ub",0,-20,"Intermediate Expression","control6_Seedling"
"422","Promotor500","H2AK121ub",0,-20,"Intermediate Expression","control6_Seedling"
"423","Promotor500","H2AK121ub",0,-20,"Intermediate Expression","control6_Seedling"
"424","Promotor500","H3ac",0,-20,"Intermediate Expression","control6_Seedling"
"425","Promotor500","H3ac",0,-20,"Intermediate Expression","control6_Seedling"
"426","Promotor500","H3ac",0,-20,"Intermediate Expression","control6_Seedling"
"427","Promotor500","H3ac",0,-20,"Intermediate Expression","control6_Seedling"
"428","Promotor500","H3ac",0,-20,"Intermediate Expression","control6_Seedling"
"429","Promotor500","H3ac",0,-20,"Intermediate Expression","control6_Seedling"
"430","Promotor500","H3ac",0,-20,"Intermediate Expression","control6_Seedling"
"431","Promotor500","H3ac",0,-20,"Intermediate Expression","control6_Seedling"
"432","Promotor500","H3ac",0,-20,"Intermediate Expression","control6_Seedling"
"433","Promotor500","H3K4me3",0.058,-20,"Intermediate Expression","control6_Seedling"
"434","Promotor500","H3K4me3",0,-20,"Intermediate Expression","control6_Seedling"
"435","Promotor500","H3K4me3",0,-20,"Intermediate Expression","control6_Seedling"
"436","Promotor500","H3K4me3",0,-20,"Intermediate Expression","control6_Seedling"
"437","Promotor500","H3K4me3",0.58,-20,"Intermediate Expression","control6_Seedling"
"438","Promotor500","H3K4me3",0.028,-20,"Intermediate Expression","control6_Seedling"
"439","Promotor500","H3K4me3",0,-20,"Intermediate Expression","control6_Seedling"
"440","Promotor500","H3K4me3",0,-20,"Intermediate Expression","control6_Seedling"
"441","Promotor500","H3K4me3",0,-20,"Intermediate Expression","control6_Seedling"
"442","Promotor500","H3K36me3",0,-20,"Intermediate Expression","control6_Seedling"
"443","Promotor500","H3K36me3",0,-20,"Intermediate Expression","control6_Seedling"
"444","Promotor500","H3K36me3",0,-20,"Intermediate Expression","control6_Seedling"
"445","Promotor500","H3K36me3",0,-20,"Intermediate Expression","control6_Seedling"
"446","Promotor500","H3K36me3",0.492,-20,"Intermediate Expression","control6_Seedling"
"447","Promotor500","H3K36me3",0,-20,"Intermediate Expression","control6_Seedling"
"448","Promotor500","H3K36me3",0,-20,"Intermediate Expression","control6_Seedling"
"449","Promotor500","H3K36me3",0,-20,"Intermediate Expression","control6_Seedling"
"450","Promotor500","H3K36me3",0,-20,"Intermediate Expression","control6_Seedling"
"451","Promotor500","H3K27ac",0.118,-20,"Intermediate Expression","control6_Seedling"
"452","Promotor500","H3K27ac",0,-20,"Intermediate Expression","control6_Seedling"
"453","Promotor500","H3K27ac",0,-20,"Intermediate Expression","control6_Seedling"
"454","Promotor500","H3K27ac",0.602,-20,"Intermediate Expression","control6_Seedling"
"455","Promotor500","H3K27ac",0.434,-20,"Intermediate Expression","control6_Seedling"
"456","Promotor500","H3K27ac",0,-20,"Intermediate Expression","control6_Seedling"
"457","Promotor500","H3K27ac",0.034,-20,"Intermediate Expression","control6_Seedling"
"458","Promotor500","H3K27ac",0,-20,"Intermediate Expression","control6_Seedling"
"459","Promotor500","H3K27ac",0,-20,"Intermediate Expression","control6_Seedling"
"460","Promotor500","H4K5ac",0,-20,"Intermediate Expression","control6_Seedling"
"461","Promotor500","H4K5ac",0,-20,"Intermediate Expression","control6_Seedling"
"462","Promotor500","H4K5ac",0,-20,"Intermediate Expression","control6_Seedling"
"463","Promotor500","H4K5ac",0.998,-20,"Intermediate Expression","control6_Seedling"
"464","Promotor500","H4K5ac",0.418,-20,"Intermediate Expression","control6_Seedling"
"465","Promotor500","H4K5ac",0,-20,"Intermediate Expression","control6_Seedling"
"466","Promotor500","H4K5ac",0,-20,"Intermediate Expression","control6_Seedling"
"467","Promotor500","H4K5ac",0.49,-20,"Intermediate Expression","control6_Seedling"
"468","Promotor500","H4K5ac",0.436,-20,"Intermediate Expression","control6_Seedling"
"469","Promotor500","H4K8ac",0,-20,"Intermediate Expression","control6_Seedling"
"470","Promotor500","H4K8ac",0,-20,"Intermediate Expression","control6_Seedling"
"471","Promotor500","H4K8ac",0,-20,"Intermediate Expression","control6_Seedling"
"472","Promotor500","H4K8ac",0.998,-20,"Intermediate Expression","control6_Seedling"
"473","Promotor500","H4K8ac",0.402,-20,"Intermediate Expression","control6_Seedling"
"474","Promotor500","H4K8ac",0,-20,"Intermediate Expression","control6_Seedling"
"475","Promotor500","H4K8ac",0,-20,"Intermediate Expression","control6_Seedling"
"476","Promotor500","H4K8ac",0,-20,"Intermediate Expression","control6_Seedling"
"477","Promotor500","H4K8ac",0,-20,"Intermediate Expression","control6_Seedling"
"478","Promotor500","H3-1",0,-20,"Intermediate Expression","control6_Seedling"
"479","Promotor500","H3-1",0,-20,"Intermediate Expression","control6_Seedling"
"480","Promotor500","H3-1",0,-20,"Intermediate Expression","control6_Seedling"
"481","Promotor500","H3-1",0,-20,"Intermediate Expression","control6_Seedling"
"482","Promotor500","H3-1",0,-20,"Intermediate Expression","control6_Seedling"
"483","Promotor500","H3-1",0.288,-20,"Intermediate Expression","control6_Seedling"
"484","Promotor500","H3-1",0,-20,"Intermediate Expression","control6_Seedling"
"485","Promotor500","H3-1",0,-20,"Intermediate Expression","control6_Seedling"
"486","Promotor500","H3-1",0,-20,"Intermediate Expression","control6_Seedling"
"487","Promotor500","H3K9ac",0.998,-20,"Intermediate Expression","control6_Seedling"
"488","Promotor500","H3K9ac",0.064,-20,"Intermediate Expression","control6_Seedling"
"489","Promotor500","H3K9ac",0.998,-20,"Intermediate Expression","control6_Seedling"
"490","Promotor500","H3K9ac",0.998,-20,"Intermediate Expression","control6_Seedling"
"491","Promotor500","H3K9ac",0.998,-20,"Intermediate Expression","control6_Seedling"
"492","Promotor500","H3K9ac",0.998,-20,"Intermediate Expression","control6_Seedling"
"493","Promotor500","H3K9ac",0.998,-20,"Intermediate Expression","control6_Seedling"
"494","Promotor500","H3K9ac",0.384,-20,"Intermediate Expression","control6_Seedling"
"495","Promotor500","H3K9ac",0,-20,"Intermediate Expression","control6_Seedling"
"496","Promotor500","H4K12ac",0,-20,"Intermediate Expression","control6_Seedling"
"497","Promotor500","H4K12ac",0,-20,"Intermediate Expression","control6_Seedling"
"498","Promotor500","H4K12ac",0,-20,"Intermediate Expression","control6_Seedling"
"499","Promotor500","H4K12ac",0.998,-20,"Intermediate Expression","control6_Seedling"
"500","Promotor500","H4K12ac",0.374,-20,"Intermediate Expression","control6_Seedling"
"501","Promotor500","H4K12ac",0,-20,"Intermediate Expression","control6_Seedling"
"502","Promotor500","H4K12ac",0,-20,"Intermediate Expression","control6_Seedling"
"503","Promotor500","H4K12ac",0,-20,"Intermediate Expression","control6_Seedling"
"504","Promotor500","H4K12ac",0,-20,"Intermediate Expression","control6_Seedling"
"505","Promotor500","H3K27me1",0,-20,"Intermediate Expression","control6_Seedling"
"506","Promotor500","H3K27me1",0,-20,"Intermediate Expression","control6_Seedling"
"507","Promotor500","H3K27me1",0,-20,"Intermediate Expression","control6_Seedling"
"508","Promotor500","H3K27me1",0,-20,"Intermediate Expression","control6_Seedling"
"509","Promotor500","H3K27me1",0,-20,"Intermediate Expression","control6_Seedling"
"510","Promotor500","H3K27me1",0,-20,"Intermediate Expression","control6_Seedling"
"511","Promotor500","H3K27me1",0,-20,"Intermediate Expression","control6_Seedling"
"512","Promotor500","H3K27me1",0,-20,"Intermediate Expression","control6_Seedling"
"513","Promotor500","H3K27me1",0,-20,"Intermediate Expression","control6_Seedling"
"514","Promotor500","H4K16ac",0,-20,"Intermediate Expression","control6_Seedling"
"515","Promotor500","H4K16ac",0,-20,"Intermediate Expression","control6_Seedling"
"516","Promotor500","H4K16ac",0,-20,"Intermediate Expression","control6_Seedling"
"517","Promotor500","H4K16ac",0.998,-20,"Intermediate Expression","control6_Seedling"
"518","Promotor500","H4K16ac",0.356,-20,"Intermediate Expression","control6_Seedling"
"519","Promotor500","H4K16ac",0,-20,"Intermediate Expression","control6_Seedling"
"520","Promotor500","H4K16ac",0,-20,"Intermediate Expression","control6_Seedling"
"521","Promotor500","H4K16ac",0,-20,"Intermediate Expression","control6_Seedling"
"522","Promotor500","H4K16ac",0,-20,"Intermediate Expression","control6_Seedling"
"523","Promotor500","H3K14ac",0,-20,"Intermediate Expression","control6_Seedling"
"524","Promotor500","H3K14ac",0,-20,"Intermediate Expression","control6_Seedling"
"525","Promotor500","H3K14ac",0,-20,"Intermediate Expression","control6_Seedling"
"526","Promotor500","H3K14ac",0,-20,"Intermediate Expression","control6_Seedling"
"527","Promotor500","H3K14ac",0.214,-20,"Intermediate Expression","control6_Seedling"
"528","Promotor500","H3K14ac",0,-20,"Intermediate Expression","control6_Seedling"
"529","Promotor500","H3K14ac",0,-20,"Intermediate Expression","control6_Seedling"
"530","Promotor500","H3K14ac",0,-20,"Intermediate Expression","control6_Seedling"
"531","Promotor500","H3K14ac",0,-20,"Intermediate Expression","control6_Seedling"
