"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"2603","Promotor500","H3K27ac",0,"control3_leaves",-20,"Low Expression",108
"2604","Gene20","H3K27ac",0,"control3_leaves",20,"Low Expression",108
"2605","Gene40","H3K27ac",0,"control3_leaves",40,"Low Expression",108
"2606","Gene60","H3K27ac",0,"control3_leaves",60,"Low Expression",108
"2607","Gene80","H3K27ac",0,"control3_leaves",80,"Low Expression",108
"2608","Gene100","H3K27ac",0,"control3_leaves",100,"Low Expression",108
"2609","Downstream","H3K27ac",0,"control3_leaves",120,"Low Expression",108
"2610","DownstreamIntergenic","H3K27ac",0,"control3_leaves",140,"Low Expression",108
"2611","UpstreamIntergenic","H4K5ac",0,"control3_leaves",-60,"Low Expression",108
"2612","Promotor1000","H4K5ac",0,"control3_leaves",-40,"Low Expression",108
"2613","Promotor500","H4K5ac",0,"control3_leaves",-20,"Low Expression",108
"2614","Gene20","H4K5ac",0,"control3_leaves",20,"Low Expression",108
"2615","Gene40","H4K5ac",0,"control3_leaves",40,"Low Expression",108
"2616","Gene60","H4K5ac",0,"control3_leaves",60,"Low Expression",108
"2617","Gene80","H4K5ac",0,"control3_leaves",80,"Low Expression",108
"2618","Gene100","H4K5ac",0,"control3_leaves",100,"Low Expression",108
"2619","Downstream","H4K5ac",0,"control3_leaves",120,"Low Expression",108
"2620","DownstreamIntergenic","H4K5ac",0,"control3_leaves",140,"Low Expression",108
"2621","UpstreamIntergenic","H4K8ac",0,"control3_leaves",-60,"Low Expression",108
"2622","Promotor1000","H4K8ac",0,"control3_leaves",-40,"Low Expression",108
"2623","Promotor500","H4K8ac",0,"control3_leaves",-20,"Low Expression",108
"2624","Gene20","H4K8ac",0,"control3_leaves",20,"Low Expression",108
"2625","Gene40","H4K8ac",0,"control3_leaves",40,"Low Expression",108
"2626","Gene60","H4K8ac",0,"control3_leaves",60,"Low Expression",108
"2627","Gene80","H4K8ac",0,"control3_leaves",80,"Low Expression",108
"2628","Gene100","H4K8ac",0,"control3_leaves",100,"Low Expression",108
"2629","Downstream","H4K8ac",0,"control3_leaves",120,"Low Expression",108
"2630","DownstreamIntergenic","H4K8ac",0,"control3_leaves",140,"Low Expression",108
"2631","UpstreamIntergenic","H3-1",0,"control3_leaves",-60,"Low Expression",108
"2632","Promotor1000","H3-1",0,"control3_leaves",-40,"Low Expression",108
"2633","Promotor500","H3-1",0,"control3_leaves",-20,"Low Expression",108
"2634","Gene20","H3-1",0,"control3_leaves",20,"Low Expression",108
"2635","Gene40","H3-1",0,"control3_leaves",40,"Low Expression",108
"2636","Gene60","H3-1",0,"control3_leaves",60,"Low Expression",108
"2637","Gene80","H3-1",0,"control3_leaves",80,"Low Expression",108
"2638","Gene100","H3-1",0,"control3_leaves",100,"Low Expression",108
"2639","Downstream","H3-1",0,"control3_leaves",120,"Low Expression",108
"2640","DownstreamIntergenic","H3-1",0,"control3_leaves",140,"Low Expression",108
"2641","UpstreamIntergenic","H3K9ac",0.000677962931792254,"control3_leaves",-60,"Low Expression",108
"2642","Promotor1000","H3K9ac",0.0542407407407407,"control3_leaves",-40,"Low Expression",108
"2643","Promotor500","H3K9ac",0.144925925925926,"control3_leaves",-20,"Low Expression",108
"2644","Gene20","H3K9ac",0.520449108986279,"control3_leaves",20,"Low Expression",108
"2645","Gene40","H3K9ac",0.267703875634278,"control3_leaves",40,"Low Expression",108
"2646","Gene60","H3K9ac",0.117320628887754,"control3_leaves",60,"Low Expression",108
"2647","Gene80","H3K9ac",0.0949369448263103,"control3_leaves",80,"Low Expression",108
"2648","Gene100","H3K9ac",0.0693187742460102,"control3_leaves",100,"Low Expression",108
"2649","Downstream","H3K9ac",0.0604166666666667,"control3_leaves",120,"Low Expression",108
"2650","DownstreamIntergenic","H3K9ac",0.0135815144370928,"control3_leaves",140,"Low Expression",108
"2651","UpstreamIntergenic","H4K12ac",0,"control3_leaves",-60,"Low Expression",108
"2652","Promotor1000","H4K12ac",0,"control3_leaves",-40,"Low Expression",108
"2653","Promotor500","H4K12ac",0,"control3_leaves",-20,"Low Expression",108
"2654","Gene20","H4K12ac",0,"control3_leaves",20,"Low Expression",108
"2655","Gene40","H4K12ac",0,"control3_leaves",40,"Low Expression",108
"2656","Gene60","H4K12ac",0,"control3_leaves",60,"Low Expression",108
"2657","Gene80","H4K12ac",0,"control3_leaves",80,"Low Expression",108
"2658","Gene100","H4K12ac",0,"control3_leaves",100,"Low Expression",108
"2659","Downstream","H4K12ac",0,"control3_leaves",120,"Low Expression",108
"2660","DownstreamIntergenic","H4K12ac",0,"control3_leaves",140,"Low Expression",108
"2661","UpstreamIntergenic","H3K27me1",0.00802764821552356,"control3_leaves",-60,"Low Expression",108
"2662","Promotor1000","H3K27me1",0.0563240740740741,"control3_leaves",-40,"Low Expression",108
"2663","Promotor500","H3K27me1",0.0357037037037037,"control3_leaves",-20,"Low Expression",108
"2664","Gene20","H3K27me1",0.143703488174085,"control3_leaves",20,"Low Expression",108
"2665","Gene40","H3K27me1",0.325120537382105,"control3_leaves",40,"Low Expression",108
"2666","Gene60","H3K27me1",0.477359505695229,"control3_leaves",60,"Low Expression",108
"2667","Gene80","H3K27me1",0.439138444716538,"control3_leaves",80,"Low Expression",108
"2668","Gene100","H3K27me1",0.252253481707458,"control3_leaves",100,"Low Expression",108
"2669","Downstream","H3K27me1",0.126759259259259,"control3_leaves",120,"Low Expression",108
"2670","DownstreamIntergenic","H3K27me1",0.0151984640306533,"control3_leaves",140,"Low Expression",108
"2671","UpstreamIntergenic","H4K16ac",0,"control3_leaves",-60,"Low Expression",108
"2672","Promotor1000","H4K16ac",0,"control3_leaves",-40,"Low Expression",108
"2673","Promotor500","H4K16ac",0,"control3_leaves",-20,"Low Expression",108
"2674","Gene20","H4K16ac",0,"control3_leaves",20,"Low Expression",108
"2675","Gene40","H4K16ac",0,"control3_leaves",40,"Low Expression",108
"2676","Gene60","H4K16ac",0,"control3_leaves",60,"Low Expression",108
"2677","Gene80","H4K16ac",0,"control3_leaves",80,"Low Expression",108
"2678","Gene100","H4K16ac",0,"control3_leaves",100,"Low Expression",108
"2679","Downstream","H4K16ac",0,"control3_leaves",120,"Low Expression",108
"2680","DownstreamIntergenic","H4K16ac",0,"control3_leaves",140,"Low Expression",108
"2681","UpstreamIntergenic","H3K14ac",0,"control3_leaves",-60,"Low Expression",108
"2682","Promotor1000","H3K14ac",0,"control3_leaves",-40,"Low Expression",108
"2683","Promotor500","H3K14ac",0,"control3_leaves",-20,"Low Expression",108
"2684","Gene20","H3K14ac",0,"control3_leaves",20,"Low Expression",108
"2685","Gene40","H3K14ac",0,"control3_leaves",40,"Low Expression",108
"2686","Gene60","H3K14ac",0,"control3_leaves",60,"Low Expression",108
"2687","Gene80","H3K14ac",0,"control3_leaves",80,"Low Expression",108
"2688","Gene100","H3K14ac",0,"control3_leaves",100,"Low Expression",108
"2689","Downstream","H3K14ac",0,"control3_leaves",120,"Low Expression",108
"2690","DownstreamIntergenic","H3K14ac",0,"control3_leaves",140,"Low Expression",108
"2691","UpstreamIntergenic","H2A",0,"control3_leaves",-60,"Low Expression",108
"2692","Promotor1000","H2A",0.055537037037037,"control3_leaves",-40,"Low Expression",108
"2693","Promotor500","H2A",0.00896296296296296,"control3_leaves",-20,"Low Expression",108
"2694","Gene20","H2A",0.0731130453713457,"control3_leaves",20,"Low Expression",108
"2695","Gene40","H2A",0.395110929126737,"control3_leaves",40,"Low Expression",108
"2696","Gene60","H2A",0.614682687603572,"control3_leaves",60,"Low Expression",108
"2697","Gene80","H2A",0.628592156914708,"control3_leaves",80,"Low Expression",108
"2698","Gene100","H2A",0.373827202725091,"control3_leaves",100,"Low Expression",108
"2699","Downstream","H2A",0.172314814814815,"control3_leaves",120,"Low Expression",108
"2700","DownstreamIntergenic","H2A",0.00697980768497548,"control3_leaves",140,"Low Expression",108
"2701","UpstreamIntergenic","H3",0,"control3_leaves",-60,"Low Expression",108
"2702","Promotor1000","H3",0,"control3_leaves",-40,"Low Expression",108
"2703","Promotor500","H3",0,"control3_leaves",-20,"Low Expression",108
"2704","Gene20","H3",0.00173546161200482,"control3_leaves",20,"Low Expression",108
"2705","Gene40","H3",0.00262172284644195,"control3_leaves",40,"Low Expression",108
"2706","Gene60","H3",0,"control3_leaves",60,"Low Expression",108
"2707","Gene80","H3",0,"control3_leaves",80,"Low Expression",108
"2708","Gene100","H3",0,"control3_leaves",100,"Low Expression",108
"2709","Downstream","H3",0,"control3_leaves",120,"Low Expression",108
"2710","DownstreamIntergenic","H3",0,"control3_leaves",140,"Low Expression",108
"2711","UpstreamIntergenic","H2A-X",0.00508991133991134,"control3_leaves",-60,"Low Expression",108
"2712","Promotor1000","H2A-X",0.00592592592592593,"control3_leaves",-40,"Low Expression",108
"2713","Promotor500","H2A-X",0.00274074074074074,"control3_leaves",-20,"Low Expression",108
"2714","Gene20","H2A-X",0.00545966796086411,"control3_leaves",20,"Low Expression",108
"2715","Gene40","H2A-X",0.086572643606276,"control3_leaves",40,"Low Expression",108
"2716","Gene60","H2A-X",0.187719494052372,"control3_leaves",60,"Low Expression",108
"2717","Gene80","H2A-X",0.160341850961498,"control3_leaves",80,"Low Expression",108
"2718","Gene100","H2A-X",0.0595794043012234,"control3_leaves",100,"Low Expression",108
"2719","Downstream","H2A-X",0.0526388888888889,"control3_leaves",120,"Low Expression",108
"2720","DownstreamIntergenic","H2A-X",0.00493599920016262,"control3_leaves",140,"Low Expression",108
"2721","UpstreamIntergenic","H3K18ac",0,"control3_leaves",-60,"Low Expression",108
"2722","Promotor1000","H3K18ac",0,"control3_leaves",-40,"Low Expression",108
"2723","Promotor500","H3K18ac",0,"control3_leaves",-20,"Low Expression",108
"2724","Gene20","H3K18ac",0,"control3_leaves",20,"Low Expression",108
"2725","Gene40","H3K18ac",0,"control3_leaves",40,"Low Expression",108
"2726","Gene60","H3K18ac",0,"control3_leaves",60,"Low Expression",108
"2727","Gene80","H3K18ac",0,"control3_leaves",80,"Low Expression",108
"2728","Gene100","H3K18ac",0,"control3_leaves",100,"Low Expression",108
"2729","Downstream","H3K18ac",0,"control3_leaves",120,"Low Expression",108
"2730","DownstreamIntergenic","H3K18ac",0,"control3_leaves",140,"Low Expression",108
"2731","UpstreamIntergenic","H3-3",0,"control3_leaves",-60,"Intermediate Expression",21
"2732","Promotor1000","H3-3",0,"control3_leaves",-40,"Intermediate Expression",21
"2733","Promotor500","H3-3",0,"control3_leaves",-20,"Intermediate Expression",21
"2734","Gene20","H3-3",0,"control3_leaves",20,"Intermediate Expression",21
"2735","Gene40","H3-3",0,"control3_leaves",40,"Intermediate Expression",21
"2736","Gene60","H3-3",0,"control3_leaves",60,"Intermediate Expression",21
"2737","Gene80","H3-3",0,"control3_leaves",80,"Intermediate Expression",21
"2738","Gene100","H3-3",0,"control3_leaves",100,"Intermediate Expression",21
"2739","Downstream","H3-3",0,"control3_leaves",120,"Intermediate Expression",21
"2740","DownstreamIntergenic","H3-3",0,"control3_leaves",140,"Intermediate Expression",21
"2741","UpstreamIntergenic","H3K9me2",0,"control3_leaves",-60,"Intermediate Expression",21
"2742","Promotor1000","H3K9me2",0,"control3_leaves",-40,"Intermediate Expression",21
"2743","Promotor500","H3K9me2",0,"control3_leaves",-20,"Intermediate Expression",21
"2744","Gene20","H3K9me2",0,"control3_leaves",20,"Intermediate Expression",21
"2745","Gene40","H3K9me2",0,"control3_leaves",40,"Intermediate Expression",21
"2746","Gene60","H3K9me2",0,"control3_leaves",60,"Intermediate Expression",21
"2747","Gene80","H3K9me2",0,"control3_leaves",80,"Intermediate Expression",21
"2748","Gene100","H3K9me2",0,"control3_leaves",100,"Intermediate Expression",21
"2749","Downstream","H3K9me2",0,"control3_leaves",120,"Intermediate Expression",21
"2750","DownstreamIntergenic","H3K9me2",0,"control3_leaves",140,"Intermediate Expression",21
"2751","UpstreamIntergenic","H3K27me3",0.0782664292262997,"control3_leaves",-60,"Intermediate Expression",21
"2752","Promotor1000","H3K27me3",0.0655714285714286,"control3_leaves",-40,"Intermediate Expression",21
"2753","Promotor500","H3K27me3",0.0631428571428571,"control3_leaves",-20,"Intermediate Expression",21
"2754","Gene20","H3K27me3",0.0949361355195221,"control3_leaves",20,"Intermediate Expression",21
"2755","Gene40","H3K27me3",0.0952380952380952,"control3_leaves",40,"Intermediate Expression",21
"2756","Gene60","H3K27me3",0.0952380952380952,"control3_leaves",60,"Intermediate Expression",21
"2757","Gene80","H3K27me3",0.0673992673992674,"control3_leaves",80,"Intermediate Expression",21
"2758","Gene100","H3K27me3",0.00537879478535425,"control3_leaves",100,"Intermediate Expression",21
"2759","Downstream","H3K27me3",0.00904761904761905,"control3_leaves",120,"Intermediate Expression",21
"2760","DownstreamIntergenic","H3K27me3",0.00395011041647227,"control3_leaves",140,"Intermediate Expression",21
"2761","UpstreamIntergenic","H2A-Z",0.0647030356458643,"control3_leaves",-60,"Intermediate Expression",21
"2762","Promotor1000","H2A-Z",0.107904761904762,"control3_leaves",-40,"Intermediate Expression",21
"2763","Promotor500","H2A-Z",0.195904761904762,"control3_leaves",-20,"Intermediate Expression",21
"2764","Gene20","H2A-Z",0.445550526887918,"control3_leaves",20,"Intermediate Expression",21
"2765","Gene40","H2A-Z",0.296594054089751,"control3_leaves",40,"Intermediate Expression",21
"2766","Gene60","H2A-Z",0.202803107058426,"control3_leaves",60,"Intermediate Expression",21
"2767","Gene80","H2A-Z",0.15492573221881,"control3_leaves",80,"Intermediate Expression",21
"2768","Gene100","H2A-Z",0.0476190476190476,"control3_leaves",100,"Intermediate Expression",21
"2769","Downstream","H2A-Z",0.0257142857142857,"control3_leaves",120,"Intermediate Expression",21
"2770","DownstreamIntergenic","H2A-Z",0.0155709631239333,"control3_leaves",140,"Intermediate Expression",21
"2771","UpstreamIntergenic","H2AK121ub",0,"control3_leaves",-60,"Intermediate Expression",21
"2772","Promotor1000","H2AK121ub",0,"control3_leaves",-40,"Intermediate Expression",21
"2773","Promotor500","H2AK121ub",0,"control3_leaves",-20,"Intermediate Expression",21
"2774","Gene20","H2AK121ub",0,"control3_leaves",20,"Intermediate Expression",21
"2775","Gene40","H2AK121ub",0,"control3_leaves",40,"Intermediate Expression",21
"2776","Gene60","H2AK121ub",0,"control3_leaves",60,"Intermediate Expression",21
"2777","Gene80","H2AK121ub",0,"control3_leaves",80,"Intermediate Expression",21
"2778","Gene100","H2AK121ub",0,"control3_leaves",100,"Intermediate Expression",21
"2779","Downstream","H2AK121ub",0,"control3_leaves",120,"Intermediate Expression",21
"2780","DownstreamIntergenic","H2AK121ub",0,"control3_leaves",140,"Intermediate Expression",21
"2781","UpstreamIntergenic","H3ac",0,"control3_leaves",-60,"Intermediate Expression",21
"2782","Promotor1000","H3ac",0,"control3_leaves",-40,"Intermediate Expression",21
"2783","Promotor500","H3ac",0,"control3_leaves",-20,"Intermediate Expression",21
"2784","Gene20","H3ac",0,"control3_leaves",20,"Intermediate Expression",21
"2785","Gene40","H3ac",0,"control3_leaves",40,"Intermediate Expression",21
"2786","Gene60","H3ac",0,"control3_leaves",60,"Intermediate Expression",21
"2787","Gene80","H3ac",0,"control3_leaves",80,"Intermediate Expression",21
"2788","Gene100","H3ac",0,"control3_leaves",100,"Intermediate Expression",21
"2789","Downstream","H3ac",0,"control3_leaves",120,"Intermediate Expression",21
"2790","DownstreamIntergenic","H3ac",0,"control3_leaves",140,"Intermediate Expression",21
"2791","UpstreamIntergenic","H3K4me3",0,"control3_leaves",-60,"Intermediate Expression",21
"2792","Promotor1000","H3K4me3",0.108047619047619,"control3_leaves",-40,"Intermediate Expression",21
"2793","Promotor500","H3K4me3",0.320190476190476,"control3_leaves",-20,"Intermediate Expression",21
"2794","Gene20","H3K4me3",0.911811158386849,"control3_leaves",20,"Intermediate Expression",21
"2795","Gene40","H3K4me3",0.677312713133434,"control3_leaves",40,"Intermediate Expression",21
"2796","Gene60","H3K4me3",0.295484119369237,"control3_leaves",60,"Intermediate Expression",21
"2797","Gene80","H3K4me3",0.173293449783476,"control3_leaves",80,"Intermediate Expression",21
"2798","Gene100","H3K4me3",0.0580963468041063,"control3_leaves",100,"Intermediate Expression",21
"2799","Downstream","H3K4me3",0.0476190476190476,"control3_leaves",120,"Intermediate Expression",21
"2800","DownstreamIntergenic","H3K4me3",0.0100560951234597,"control3_leaves",140,"Intermediate Expression",21
"2801","UpstreamIntergenic","H3K36me3",0,"control3_leaves",-60,"Intermediate Expression",21
"2802","Promotor1000","H3K36me3",0.124666666666667,"control3_leaves",-40,"Intermediate Expression",21
"2803","Promotor500","H3K36me3",0.213428571428571,"control3_leaves",-20,"Intermediate Expression",21
"2804","Gene20","H3K36me3",0.73476630274811,"control3_leaves",20,"Intermediate Expression",21
"2805","Gene40","H3K36me3",0.82761677537256,"control3_leaves",40,"Intermediate Expression",21
"2806","Gene60","H3K36me3",0.697167065637238,"control3_leaves",60,"Intermediate Expression",21
"2807","Gene80","H3K36me3",0.306911704074239,"control3_leaves",80,"Intermediate Expression",21
"2808","Gene100","H3K36me3",0.0693415262225188,"control3_leaves",100,"Intermediate Expression",21
"2809","Downstream","H3K36me3",0.0476190476190476,"control3_leaves",120,"Intermediate Expression",21
"2810","DownstreamIntergenic","H3K36me3",0.0116171097519126,"control3_leaves",140,"Intermediate Expression",21
"2811","UpstreamIntergenic","H3K27ac",0,"control3_leaves",-60,"Intermediate Expression",21
"2812","Promotor1000","H3K27ac",0,"control3_leaves",-40,"Intermediate Expression",21
"2813","Promotor500","H3K27ac",0,"control3_leaves",-20,"Intermediate Expression",21
